Time [s],ECI X [km],ECI Y [km],ECI Y [km],ECI dX [km/s],ECI dY [km/s],ECI dZ [km/s],sigma1,sigma2,sigma3,Omega1 [rad/s],Omega2 [rad/s],Omega3 [rad/s],ECI X [km],ECI Y [km],ECI Z [km],ECI dX [km/s],ECI dY [km/s],ECI dZ [km/s],sigma1,sigma2,sigma3,Omega1 [rad/s],Omega2 [rad/s],Omega3 [rad/s]
9790,32303.84114,27561.7804,0,-1.988587572,2.330692111,0,0,0,0.601892629,0,0,7.22E-05,32303.8212,27561.77948,0,-1.988589399,2.330731979,0,0,0,0.601892629,0,0,0.00207215
9800,32283.94685,27585.08016,0,-1.990269451,2.329256704,0,0,0,0.615847086,0,0,7.22E-05,32283.9269,27585.07963,0,-1.99027051,2.329296599,0,0,0,0.615847086,0,0,0.00207215
9810,32264.03575,27608.36555,0,-1.991950295,2.327820098,0,0,0,0.629977629,0,0,7.22E-05,32264.0158,27608.36541,0,-1.991950584,2.327860007,0,0,0,0.629977629,0,0,0.00207215
9820,32244.10785,27631.63658,0,-1.993630101,2.326382296,0,0,0,0.644290599,0,0,7.22E-05,32244.08789,27631.63682,0,-1.993629621,2.326422203,0,0,0,0.644290599,0,0,0.00207215
9830,32224.16315,27654.89323,0,-1.99530887,2.324943297,0,0,0,0.658792575,0,0,7.22E-05,32224.14321,27654.89385,0,-1.995307621,2.324983187,0,0,0,0.658792575,0,0,0.00207215
9840,32204.20167,27678.13547,0,-1.9969866,2.323503103,0,0,0,0.673490394,0,0,7.22E-05,32204.18174,27678.13648,0,-1.996984582,2.323542962,0,0,0,0.673490394,0,0,0.00207215
9850,32184.22342,27701.36331,0,-1.998663289,2.322061714,0,0,0,0.68839116,0,0,7.22E-05,32184.20352,27701.36471,0,-1.998660503,2.322101526,0,0,0,0.68839116,0,0,0.00207215
9860,32164.22841,27724.57673,0,-2.000338937,2.320619131,0,0,0,0.703502258,0,0,7.22E-05,32164.20854,27724.57851,0,-2.000335384,2.320658882,0,0,0,0.703502258,0,0,0.00207215
9870,32144.21665,27747.77572,0,-2.002013542,2.319175355,0,0,0,0.718831375,0,0,7.22E-05,32144.19681,27747.77788,0,-2.002009223,2.31921503,0,0,0,0.718831375,0,0,0.00207215
9880,32124.18815,27770.96026,0,-2.003687103,2.317730386,0,0,0,0.734386509,0,0,7.22E-05,32124.16836,27770.9628,0,-2.003682021,2.317769971,0,0,0,0.734386509,0,0,0.00207215
9890,32104.14292,27794.13035,0,-2.00535962,2.316284226,0,0,0,0.750175994,0,0,7.22E-05,32104.12318,27794.13327,0,-2.005353775,2.316323705,0,0,0,0.750175994,0,0,0.00207215
9900,32084.08096,27817.28597,0,-2.00703109,2.314836874,0,0,0,0.766208514,0,0,7.22E-05,32084.06129,27817.28927,0,-2.007024486,2.314876233,0,0,0,0.766208514,0,0,0.00207215
9910,32064.0023,27840.42711,0,-2.008701513,2.313388332,0,0,0,0.782493126,0,0,7.22E-05,32063.98269,27840.43079,0,-2.008694151,2.313427557,0,0,0,0.782493126,0,0,0.00207215
9920,32043.90694,27863.55376,0,-2.010370888,2.3119386,0,0,0,0.79903928,0,0,7.22E-05,32043.88741,27863.55782,0,-2.010362771,2.311977676,0,0,0,0.79903928,0,0,0.00207215
9930,32023.7949,27886.66591,0,-2.012039213,2.310487679,0,0,0,0.815856841,0,0,7.22E-05,32023.77544,27886.67034,0,-2.012030344,2.310526591,0,0,0,0.815856841,0,0,0.00207215
9940,32003.66617,27909.76354,0,-2.013706488,2.30903557,0,0,0,0.832956115,0,0,7.22E-05,32003.6468,27909.76835,0,-2.01369687,2.309074304,0,0,0,0.832956115,0,0,0.00207215
9950,31983.52078,27932.84665,0,-2.01537271,2.307582273,0,0,0,0.850347877,0,0,7.22E-05,31983.50151,27932.85183,0,-2.015362348,2.307620814,0,0,0,0.850347877,0,0,0.00207215
9960,31963.35873,27955.91521,0,-2.01703788,2.306127789,0,0,0,0.868043395,0,0,7.22E-05,31963.33956,27955.92076,0,-2.017026777,2.306166124,0,0,0,0.868043395,0,0,0.00207215
9970,31943.18003,27978.96922,0,-2.018701996,2.304672119,0,0,0,0.886054463,0,0,7.22E-05,31943.16097,27978.97514,0,-2.018690155,2.304710232,0,0,0,0.886054463,0,0,0.00207215
9980,31922.9847,28002.00868,0,-2.020365056,2.303215264,0,0,0,0.904393434,0,0,7.22E-05,31922.96576,28002.01496,0,-2.020352483,2.303253142,0,0,0,0.904393434,0,0,0.00207215
9990,31902.77274,28025.03355,0,-2.02202706,2.301757223,0,0,0,0.92307325,0,0,7.22E-05,31902.75393,28025.0402,0,-2.022013759,2.301794852,0,0,0,0.92307325,0,0,0.00207215
10000,31882.54417,28048.04384,0,-2.023688006,2.300297999,0,0,0,0.942107487,0,0,7.22E-05,31882.52549,28048.05086,0,-2.023673983,2.300335363,0,0,0,0.942107487,0,0,0.00207215
10010,31862.29899,28071.03954,0,-2.025347894,2.29883759,0,0,0,0.961510387,0,0,7.22E-05,31862.28045,28071.04691,0,-2.025333153,2.298874678,0,0,0,0.961510387,0,0,0.00207215
10020,31842.03723,28094.02062,0,-2.027006721,2.297375999,0,0,0,0.981296907,0,0,7.22E-05,31842.01883,28094.02835,0,-2.026991268,2.297412796,0,0,0,0.981296907,0,0,0.00207215
10030,31821.75887,28116.98708,0,-2.028664488,2.295913225,0,0,0,-0.998519431,0,0,7.22E-05,31821.74063,28116.99516,0,-2.028648329,2.295949717,0,0,0,-0.998519431,0,0,0.00207215
10040,31801.46395,28139.93891,0,-2.030321193,2.29444927,0,0,0,-0.978392702,0,0,7.22E-05,31801.44586,28139.94734,0,-2.030304333,2.294485444,0,0,0,-0.978392702,0,0,0.00207215
10050,31781.15247,28162.87609,0,-2.031976835,2.292984134,0,0,0,-0.958662973,0,0,7.22E-05,31781.13455,28162.88486,0,-2.031959281,2.293019976,0,0,0,-0.958662973,0,0,0.00207215
10060,31760.82443,28185.79861,0,-2.033631412,2.291517818,0,0,0,-0.939314641,0,0,7.22E-05,31760.80668,28185.80773,0,-2.03361317,2.291553314,0,0,0,-0.939314641,0,0,0.00207215
10070,31740.47986,28208.70646,0,-2.035284924,2.290050321,0,0,0,-0.920332856,0,0,7.22E-05,31740.46229,28208.71593,0,-2.035266001,2.29008546,0,0,0,-0.920332856,0,0,0.00207215
10080,31720.11875,28231.59964,0,-2.03693737,2.288581646,0,0,0,-0.901703476,0,0,7.22E-05,31720.10137,28231.60944,0,-2.036917773,2.288616413,0,0,0,-0.901703476,0,0,0.00207215
10090,31699.74113,28254.47812,0,-2.038588748,2.287111792,0,0,0,-0.883413019,0,0,7.22E-05,31699.72393,28254.48825,0,-2.038568484,2.287146175,0,0,0,-0.883413019,0,0,0.00207215
10100,31679.34699,28277.34189,0,-2.040239057,2.285640761,0,0,0,-0.865448631,0,0,7.22E-05,31679.33,28277.35236,0,-2.040218134,2.285674747,0,0,0,-0.865448631,0,0,0.00207215
10110,31658.93636,28300.19095,0,-2.041888296,2.284168552,0,0,0,-0.847798042,0,0,7.22E-05,31658.91957,28300.20174,0,-2.041866722,2.284202128,0,0,0,-0.847798042,0,0,0.00207215
10120,31638.50925,28323.02529,0,-2.043536464,2.282695167,0,0,0,-0.830449538,0,0,7.22E-05,31638.49267,28323.03639,0,-2.043514247,2.282728321,0,0,0,-0.830449538,0,0,0.00207215
10130,31618.06565,28345.84488,0,-2.04518356,2.281220605,0,0,0,-0.813391923,0,0,7.22E-05,31618.04929,28345.8563,0,-2.045160708,2.281253325,0,0,0,-0.813391923,0,0,0.00207215
10140,31597.6056,28368.64972,0,-2.046829583,2.279744868,0,0,0,-0.796614494,0,0,7.22E-05,31597.58946,28368.66146,0,-2.046806105,2.279777141,0,0,0,-0.796614494,0,0,0.00207215
10150,31577.12908,28391.43979,0,-2.048474532,2.278267957,0,0,0,-0.780107009,0,0,7.22E-05,31577.11318,28391.45184,0,-2.048450436,2.278299771,0,0,0,-0.780107009,0,0,0.00207215
10160,31556.63613,28414.2151,0,-2.050118406,2.276789871,0,0,0,-0.763859664,0,0,7.22E-05,31556.62045,28414.22745,0,-2.050093701,2.276821215,0,0,0,-0.763859664,0,0,0.00207215
10170,31536.12674,28436.97561,0,-2.051761203,2.275310612,0,0,0,-0.74786307,0,0,7.22E-05,31536.1113,28436.98826,0,-2.051735898,2.275341474,0,0,0,-0.74786307,0,0,0.00207215
10180,31515.60092,28459.72133,0,-2.053402923,2.273830179,0,0,0,-0.732108224,0,0,7.22E-05,31515.58574,28459.73427,0,-2.053377028,2.273860548,0,0,0,-0.732108224,0,0,0.00207215
10190,31495.0587,28482.45223,0,-2.055043564,2.272348575,0,0,0,-0.716586495,0,0,7.22E-05,31495.04377,28482.46547,0,-2.055017088,2.272378438,0,0,0,-0.716586495,0,0,0.00207215
10200,31474.50007,28505.16832,0,-2.056683125,2.270865798,0,0,0,-0.701289599,0,0,7.22E-05,31474.4854,28505.18184,0,-2.056656079,2.270895146,0,0,0,-0.701289599,0,0,0.00207215
10210,31453.92506,28527.86957,0,-2.058321606,2.26938185,0,0,0,-0.686209583,0,0,7.22E-05,31453.91065,28527.88337,0,-2.058293999,2.269410671,0,0,0,-0.686209583,0,0,0.00207215
10220,31433.33367,28550.55597,0,-2.059959005,2.267896732,0,0,0,-0.671338807,0,0,7.22E-05,31433.31952,28550.57005,0,-2.059930848,2.267925015,0,0,0,-0.671338807,0,0,0.00207215
10230,31412.7259,28573.22752,0,-2.061595322,2.266410444,0,0,0,-0.656669926,0,0,7.22E-05,31412.71204,28573.24187,0,-2.061566624,2.266438179,0,0,0,-0.656669926,0,0,0.00207215
10240,31392.10178,28595.88419,0,-2.063230554,2.264922985,0,0,0,-0.642195877,0,0,7.22E-05,31392.0882,28595.89881,0,-2.063201327,2.264950162,0,0,0,-0.642195877,0,0,0.00207215
10250,31371.46132,28618.52599,0,-2.064864702,2.263434358,0,0,0,-0.627909861,0,0,7.22E-05,31371.44801,28618.54086,0,-2.064834957,2.263460967,0,0,0,-0.627909861,0,0,0.00207215
10260,31350.80452,28641.1529,0,-2.066497763,2.261944563,0,0,0,-0.613805334,0,0,7.22E-05,31350.7915,28641.16802,0,-2.066467511,2.261970593,0,0,0,-0.613805334,0,0,0.00207215
10270,31330.13139,28663.7649,0,-2.068129738,2.2604536,0,0,0,-0.599875991,0,0,7.22E-05,31330.11867,28663.78027,0,-2.068098989,2.260479042,0,0,0,-0.599875991,0,0,0.00207215
10280,31309.44195,28686.36198,0,-2.069760625,2.258961469,0,0,0,-0.586115753,0,0,7.22E-05,31309.42952,28686.3776,0,-2.069729391,2.258986314,0,0,0,-0.586115753,0,0,0.00207215
10290,31288.7362,28708.94414,0,-2.071390422,2.257468172,0,0,0,-0.572518757,0,0,7.22E-05,31288.72408,28708.96,0,-2.071358716,2.25749241,0,0,0,-0.572518757,0,0,0.00207215
10300,31268.01416,28731.51136,0,-2.07301913,2.255973709,0,0,0,-0.559079348,0,0,7.22E-05,31268.00235,28731.52744,0,-2.072986962,2.255997331,0,0,0,-0.559079348,0,0,0.00207215
10310,31247.27585,28754.06363,0,-2.074646746,2.25447808,0,0,0,-0.545792062,0,0,7.22E-05,31247.26435,28754.07994,0,-2.074614129,2.254501077,0,0,0,-0.545792062,0,0,0.00207215
10320,31226.52126,28776.60094,0,-2.076273271,2.252981286,0,0,0,-0.532651624,0,0,7.22E-05,31226.51007,28776.61746,0,-2.076240216,2.25300365,0,0,0,-0.532651624,0,0,0.00207215
10330,31205.75041,28799.12327,0,-2.077898702,2.251483327,0,0,0,-0.519652932,0,0,7.22E-05,31205.73955,28799.14001,0,-2.077865222,2.25150505,0,0,0,-0.519652932,0,0,0.00207215
10340,31184.96331,28821.63061,0,-2.079523039,2.249984205,0,0,0,-0.506791055,0,0,7.22E-05,31184.95277,28821.64756,0,-2.079489147,2.250005278,0,0,0,-0.506791055,0,0,0.00207215
10350,31164.15997,28844.12296,0,-2.081146281,2.248483918,0,0,0,-0.494061218,0,0,7.22E-05,31164.14977,28844.14011,0,-2.081111989,2.248504335,0,0,0,-0.494061218,0,0,0.00207215
10360,31143.34041,28866.6003,0,-2.082768427,2.24698247,0,0,0,-0.481458799,0,0,7.22E-05,31143.33054,28866.61764,0,-2.082733748,2.247002221,0,0,0,-0.481458799,0,0,0.00207215
10370,31122.50464,28889.06262,0,-2.084389476,2.245479858,0,0,0,-0.468979322,0,0,7.22E-05,31122.4951,28889.08015,0,-2.084354422,2.245498938,0,0,0,-0.468979322,0,0,0.00207215
10380,31101.65265,28911.50991,0,-2.086009427,2.243976085,0,0,0,-0.456618447,0,0,7.22E-05,31101.64345,28911.52762,0,-2.085974012,2.243994485,0,0,0,-0.456618447,0,0,0.00207215
10390,31080.78448,28933.94215,0,-2.087628278,2.242471151,0,0,0,-0.444371964,0,0,7.22E-05,31080.77562,28933.96003,0,-2.087592515,2.242488865,0,0,0,-0.444371964,0,0,0.00207215
10400,31059.90012,28956.35934,0,-2.08924603,2.240965056,0,0,0,-0.432235789,0,0,7.22E-05,31059.89161,28956.37739,0,-2.089209932,2.240982077,0,0,0,-0.432235789,0,0,0.00207215
10410,31038.99958,28978.76146,0,-2.090862681,2.2394578,0,0,0,-0.420205956,0,0,7.22E-05,31038.99142,28978.77967,0,-2.090826261,2.239474122,0,0,0,-0.420205956,0,0,0.00207215
10420,31018.08289,29001.14851,0,-2.092478229,2.237949385,0,0,0,-0.408278611,0,0,7.22E-05,31018.07508,29001.16687,0,-2.092441502,2.237965002,0,0,0,-0.408278611,0,0,0.00207215
10430,30997.15005,29023.52046,0,-2.094092675,2.23643981,0,0,0,-0.39645001,0,0,7.22E-05,30997.1426,29023.53897,0,-2.094055654,2.236454717,0,0,0,-0.39645001,0,0,0.00207215
10440,30976.20107,29045.87731,0,-2.095706017,2.234929077,0,0,0,-0.38471651,0,0,7.22E-05,30976.19397,29045.89596,0,-2.095668715,2.234943267,0,0,0,-0.38471651,0,0,0.00207215
10450,30955.23596,29068.21905,0,-2.097318254,2.233417186,0,0,0,-0.373074563,0,0,7.22E-05,30955.22923,29068.23783,0,-2.097280686,2.233430654,0,0,0,-0.373074563,0,0,0.00207215
10460,30934.25474,29090.54566,0,-2.098929386,2.231904137,0,0,0,-0.361520718,0,0,7.22E-05,30934.24836,29090.56457,0,-2.098891564,2.231916879,0,0,0,-0.361520718,0,0,0.00207215
10470,30913.2574,29112.85713,0,-2.10053941,2.230389931,0,0,0,-0.350051611,0,0,7.22E-05,30913.2514,29112.87616,0,-2.100501351,2.230401941,0,0,0,-0.350051611,0,0,0.00207215
10480,30892.24398,29135.15346,0,-2.102148328,2.228874569,0,0,0,-0.338663959,0,0,7.22E-05,30892.23834,29135.1726,0,-2.102110043,2.228885843,0,0,0,-0.338663959,0,0,0.00207215
10490,30871.21447,29157.43463,0,-2.103756136,2.22735805,0,0,0,-0.327354564,0,0,7.22E-05,30871.2092,29157.45388,0,-2.103717642,2.227368584,0,0,0,-0.327354564,0,0,0.00207215
10500,30850.16889,29179.70063,0,-2.105362835,2.225840376,0,0,0,-0.3161203,0,0,7.22E-05,30850.16399,29179.71997,0,-2.105324145,2.225850166,0,0,0,-0.3161203,0,0,0.00207215
10510,30829.10724,29201.95144,0,-2.106968424,2.224321546,0,0,0,-0.304958115,0,0,7.22E-05,30829.10272,29201.97088,0,-2.106929552,2.224330589,0,0,0,-0.304958115,0,0,0.00207215
10520,30808.02955,29224.18706,0,-2.108572902,2.222801563,0,0,0,-0.293865026,0,0,7.22E-05,30808.0254,29224.20658,0,-2.108533863,2.222809854,0,0,0,-0.293865026,0,0,0.00207215
10530,30786.93582,29246.40747,0,-2.110176267,2.221280425,0,0,0,-0.282838115,0,0,7.22E-05,30786.93205,29246.42707,0,-2.110137076,2.221287962,0,0,0,-0.282838115,0,0,0.00207215
10540,30765.82606,29268.61267,0,-2.11177852,2.219758133,0,0,0,-0.271874525,0,0,7.22E-05,30765.82267,29268.63233,0,-2.11173919,2.219764913,0,0,0,-0.271874525,0,0,0.00207215
10550,30744.70028,29290.80264,0,-2.113379658,2.218234689,0,0,0,-0.26097146,0,0,7.22E-05,30744.69727,29290.82236,0,-2.113340205,2.21824071,0,0,0,-0.26097146,0,0,0.00207215
10560,30723.5585,29312.97736,0,-2.114979682,2.216710092,0,0,0,-0.250126178,0,0,7.22E-05,30723.55587,29312.99715,0,-2.11494012,2.216715351,0,0,0,-0.250126178,0,0,0.00207215
10570,30702.40072,29335.13684,0,-2.11657859,2.215184343,0,0,0,-0.239335989,0,0,7.22E-05,30702.39847,29335.15667,0,-2.116538934,2.215188838,0,0,0,-0.239335989,0,0,0.00207215
10580,30681.22696,29357.28105,0,-2.118176382,2.213657442,0,0,0,-0.228598256,0,0,7.22E-05,30681.22509,29357.30092,0,-2.118136647,2.213661173,0,0,0,-0.228598256,0,0,0.00207215
10590,30660.03722,29379.40999,0,-2.119773056,2.212129391,0,0,0,-0.217910386,0,0,7.22E-05,30660.03574,29379.42989,0,-2.119733256,2.212132355,0,0,0,-0.217910386,0,0,0.00207215
10600,30638.83153,29401.52364,0,-2.121368612,2.210600189,0,0,0,-0.207269834,0,0,7.22E-05,30638.83043,29401.54356,0,-2.121328762,2.210602385,0,0,0,-0.207269834,0,0,0.00207215
10610,30617.60988,29423.62199,0,-2.122963048,2.209069837,0,0,0,-0.196674093,0,0,7.22E-05,30617.60917,29423.64193,0,-2.122923164,2.209071265,0,0,0,-0.196674093,0,0,0.00207215
10620,30596.3723,29445.70503,0,-2.124556365,2.207538336,0,0,0,-0.186120698,0,0,7.22E-05,30596.37197,29445.72498,0,-2.124516461,2.207538994,0,0,0,-0.186120698,0,0,0.00207215
10630,30575.11879,29467.77275,0,-2.126148561,2.206005686,0,0,0,-0.175607223,0,0,7.22E-05,30575.11884,29467.79271,0,-2.126108652,2.206005575,0,0,0,-0.175607223,0,0,0.00207215
10640,30553.84936,29489.82514,0,-2.127739636,2.204471887,0,0,0,-0.165131272,0,0,7.22E-05,30553.8498,29489.84509,0,-2.127699736,2.204471007,0,0,0,-0.165131272,0,0,0.00207215
10650,30532.56403,29511.86219,0,-2.129329588,2.202936941,0,0,0,-0.154690486,0,0,7.22E-05,30532.56485,29511.88212,0,-2.129289712,2.202935291,0,0,0,-0.154690486,0,0,0.00207215
10660,30511.2628,29533.88387,0,-2.130918416,2.201400847,0,0,0,-0.144282533,0,0,7.22E-05,30511.26401,29533.90379,0,-2.13087858,2.201398429,0,0,0,-0.144282533,0,0,0.00207215
10670,30489.94569,29555.8902,0,-2.132506121,2.199863606,0,0,0,-0.133905112,0,0,7.22E-05,30489.94728,29555.91009,0,-2.132466339,2.199860421,0,0,0,-0.133905112,0,0,0.00207215
10680,30468.61271,29577.88114,0,-2.134092701,2.198325219,0,0,0,-0.123555947,0,0,7.22E-05,30468.61469,29577.901,0,-2.134052987,2.198321267,0,0,0,-0.123555947,0,0,0.00207215
10690,30447.26387,29599.85669,0,-2.135678155,2.196785686,0,0,0,-0.113232785,0,0,7.22E-05,30447.26623,29599.87651,0,-2.135638525,2.19678097,0,0,0,-0.113232785,0,0,0.00207215
10700,30425.89918,29621.81685,0,-2.137262482,2.195245008,0,0,0,-0.102933397,0,0,7.22E-05,30425.90192,29621.83661,0,-2.137222951,2.195239528,0,0,0,-0.102933397,0,0,0.00207215
10710,30404.51865,29643.76159,0,-2.138845683,2.193703185,0,0,0,-0.092655572,0,0,7.22E-05,30404.52177,29643.7813,0,-2.138806264,2.193696944,0,0,0,-0.092655572,0,0,0.00207215
10720,30383.1223,29665.6909,0,-2.140427755,2.192160218,0,0,0,-0.082397119,0,0,7.22E-05,30383.1258,29665.71055,0,-2.140388464,2.192153218,0,0,0,-0.082397119,0,0,0.00207215
10730,30361.71013,29687.60478,0,-2.142008699,2.190616107,0,0,0,-0.072155863,0,0,7.22E-05,30361.71401,29687.62436,0,-2.14196955,2.190608351,0,0,0,-0.072155863,0,0,0.00207215
10740,30340.28216,29709.50321,0,-2.143588513,2.189070852,0,0,0,-0.061929642,0,0,7.22E-05,30340.28641,29709.52271,0,-2.14354952,2.189062344,0,0,0,-0.061929642,0,0,0.00207215
10750,30318.83839,29731.38619,0,-2.145167196,2.187524455,0,0,0,-0.051716308,0,0,7.22E-05,30318.84302,29731.4056,0,-2.145128375,2.187515196,0,0,0,-0.051716308,0,0,0.00207215
10760,30297.37884,29753.25369,0,-2.146744749,2.185976916,0,0,0,-0.041513723,0,0,7.22E-05,30297.38385,29753.27301,0,-2.146706113,2.185966911,0,0,0,-0.041513723,0,0,0.00207215
10770,30275.90353,29775.10572,0,-2.148321169,2.184428235,0,0,0,-0.031319759,0,0,7.22E-05,30275.9089,29775.12493,0,-2.148282734,2.184417487,0,0,0,-0.031319759,0,0,0.00207215
10780,30254.41245,29796.94225,0,-2.149896457,2.182878413,0,0,0,-0.021132293,0,0,7.22E-05,30254.4182,29796.96136,0,-2.149858236,2.182866926,0,0,0,-0.021132293,0,0,0.00207215
10790,30232.90563,29818.76327,0,-2.151470612,2.181327451,0,0,0,-0.01094921,0,0,7.22E-05,30232.91174,29818.78227,0,-2.15143262,2.181315229,0,0,0,-0.01094921,0,0,0.00207215
10800,30211.38307,29840.56878,0,-2.153043632,2.179775348,0,0,0,-0.000768397,0,0,7.22E-05,30211.38955,29840.58766,0,-2.153005883,2.179762396,0,0,0,-0.000768397,0,0,0.00207215
10810,30189.84479,29862.35877,0,-2.154615518,2.178222106,0,0,0,0.009412257,0,0,7.22E-05,30189.85163,29862.37751,0,-2.154578025,2.178208428,0,0,0,0.009412257,0,0,0.00207215
10820,30168.29079,29884.13321,0,-2.156186268,2.176667725,0,0,0,0.019594862,0,0,7.22E-05,30168.29799,29884.15182,0,-2.156149046,2.176653327,0,0,0,0.019594862,0,0,0.00207215
10830,30146.72109,29905.89211,0,-2.157755882,2.175112205,0,0,0,0.029781531,0,0,7.22E-05,30146.72865,29905.91058,0,-2.157718944,2.175097093,0,0,0,0.029781531,0,0,0.00207215
10840,30125.13571,29927.63544,0,-2.159324359,2.173555548,0,0,0,0.039974378,0,0,7.22E-05,30125.14362,29927.65376,0,-2.159287719,2.173539726,0,0,0,0.039974378,0,0,0.00207215
10850,30103.53464,29949.3632,0,-2.160891698,2.171997753,0,0,0,0.050175525,0,0,7.22E-05,30103.5429,29949.38137,0,-2.160855371,2.171981228,0,0,0,0.050175525,0,0,0.00207215
10860,30081.9179,29971.07538,0,-2.162457899,2.170438821,0,0,0,0.0603871,0,0,7.22E-05,30081.92651,29971.09338,0,-2.162421897,2.170421599,0,0,0,0.0603871,0,0,0.00207215
10870,30060.28551,29992.77196,0,-2.164022961,2.168878753,0,0,0,0.070611238,0,0,7.22E-05,30060.29447,29992.78979,0,-2.163987297,2.16886084,0,0,0,0.070611238,0,0,0.00207215
10880,30038.63747,30014.45294,0,-2.165586883,2.16731755,0,0,0,0.080850087,0,0,7.22E-05,30038.64677,30014.47059,0,-2.165551571,2.167298952,0,0,0,0.080850087,0,0,0.00207215
10890,30016.9738,30036.1183,0,-2.167149665,2.165755211,0,0,0,0.091105805,0,0,7.22E-05,30016.98344,30036.13577,0,-2.167114718,2.165735936,0,0,0,0.091105805,0,0,0.00207215
10900,29995.29451,30057.76803,0,-2.168711305,2.164191738,0,0,0,0.101380565,0,0,7.22E-05,29995.30448,30057.78531,0,-2.168676737,2.164171793,0,0,0,0.101380565,0,0,0.00207215
10910,29973.5996,30079.40211,0,-2.170271804,2.162627131,0,0,0,0.111676557,0,0,7.22E-05,29973.60991,30079.4192,0,-2.170237626,2.162606523,0,0,0,0.111676557,0,0,0.00207215
10920,29951.8891,30101.02055,0,-2.17183116,2.16106139,0,0,0,0.121995987,0,0,7.22E-05,29951.89973,30101.03744,0,-2.171797386,2.161040127,0,0,0,0.121995987,0,0,0.00207215
10930,29930.16301,30122.62332,0,-2.173389374,2.159494516,0,0,0,0.132341084,0,0,7.22E-05,29930.17396,30122.64,0,-2.173356016,2.159472607,0,0,0,0.132341084,0,0,0.00207215
10940,29908.42134,30144.21042,0,-2.174946443,2.15792651,0,0,0,0.142714094,0,0,7.22E-05,29908.43261,30144.22688,0,-2.174913514,2.157903962,0,0,0,0.142714094,0,0,0.00207215
10950,29886.66411,30165.78183,0,-2.176502368,2.156357373,0,0,0,0.153117291,0,0,7.22E-05,29886.6757,30165.79808,0,-2.176469879,2.156334194,0,0,0,0.153117291,0,0,0.00207215
10960,29864.89132,30187.33755,0,-2.178057148,2.154787104,0,0,0,0.163552972,0,0,7.22E-05,29864.90322,30187.35356,0,-2.178025112,2.154763303,0,0,0,0.163552972,0,0,0.00207215
10970,29843.10299,30208.87755,0,-2.179610782,2.153215705,0,0,0,0.174023464,0,0,7.22E-05,29843.1152,30208.89334,0,-2.179579211,2.15319129,0,0,0,0.174023464,0,0,0.00207215
10980,29821.29913,30230.40184,0,-2.18116327,2.151643176,0,0,0,0.184531122,0,0,7.22E-05,29821.31164,30230.41739,0,-2.181132175,2.151618157,0,0,0,0.184531122,0,0,0.00207215
10990,29799.47975,30251.91039,0,-2.182714611,2.150069517,0,0,0,0.195078336,0,0,7.22E-05,29799.49256,30251.9257,0,-2.182684004,2.150043904,0,0,0,0.195078336,0,0,0.00207215
11000,29777.64486,30273.40321,0,-2.184264804,2.14849473,0,0,0,0.205667527,0,0,7.22E-05,29777.65796,30273.41826,0,-2.184234697,2.148468531,0,0,0,0.205667527,0,0,0.00207215
11010,29755.79448,30294.88027,0,-2.185813849,2.146918814,0,0,0,0.216301156,0,0,7.22E-05,29755.80787,30294.89506,0,-2.185784253,2.14689204,0,0,0,0.216301156,0,0,0.00207215
11020,29733.92861,30316.34156,0,-2.187361745,2.145341771,0,0,0,0.22698172,0,0,7.22E-05,29733.94228,30316.3561,0,-2.18733267,2.145314432,0,0,0,0.22698172,0,0,0.00207215
11030,29712.04727,30337.78708,0,-2.188908492,2.143763601,0,0,0,0.237711761,0,0,7.22E-05,29712.06122,30337.80135,0,-2.18887995,2.143735706,0,0,0,0.237711761,0,0,0.00207215
11040,29690.15047,30359.21681,0,-2.190454088,2.142184305,0,0,0,0.248493863,0,0,7.22E-05,29690.16469,30359.23081,0,-2.190426089,2.142155865,0,0,0,0.248493863,0,0,0.00207215
11050,29668.23821,30380.63074,0,-2.191998534,2.140603883,0,0,0,0.259330658,0,0,7.22E-05,29668.2527,30380.64446,0,-2.191971089,2.140574909,0,0,0,0.259330658,0,0,0.00207215
11060,29646.31052,30402.02886,0,-2.193541829,2.139022336,0,0,0,0.270224826,0,0,7.22E-05,29646.32527,30402.0423,0,-2.193514947,2.138992838,0,0,0,0.270224826,0,0,0.00207215
