      Time    Hgtkm GeocenLat  Lon(East)   DensMean   PresMean    Tmean   EWmean   NSmean   DensPert   PresPert    Tpert   EWpert  NSpert SDden% SDprs% SDtemK SDuwnd SDvwnd SDwwnd Wpert SpdAvg  SpdStd SOSmean SOSpert Sev
      0.00   35.500  40.00000 -105.27000 8.1759e-003 5.6580e+002  241.09   -0.69   -0.28 8.3121e-003 5.8036e+002  243.24   -0.39   -7.79   2.48   2.90   4.08   8.83   4.28   0.64   0.39   7.67   6.17  311.26  312.65   0
      0.00   35.000  40.00000 -105.27000 8.8171e-003 6.0693e+002  239.80   -0.77   -0.27 9.0282e-003 6.2266e+002  240.27   -3.90   -5.20   2.40   2.80   4.08   8.60   4.20   0.63   1.26   7.49   6.02  310.43  310.73   0
      0.00   34.500  40.00000 -105.27000 9.5026e-003 6.5121e+002  238.74   -0.95   -0.23 9.7221e-003 6.6863e+002  239.59   -1.91   -3.60   2.31   2.70   3.97   8.34   4.10   0.62   0.88   7.29   5.84  309.74  310.30   0
      0.00   34.000  40.00000 -105.27000 1.0245e-002 6.9895e+002  237.68   -1.13   -0.19 1.0552e-002 7.1836e+002  237.17   -4.67   -2.52   2.21   2.59   3.87   8.06   4.00   0.61   0.67   7.09   5.66  309.06  308.73   0
      0.00   33.500  40.00000 -105.27000 1.1049e-002 7.5042e+002  236.62   -1.31   -0.14 1.1404e-002 7.7082e+002  235.47   -5.55   -0.71   2.11   2.48   3.76   7.78   3.90   0.60   0.60   6.90   5.47  308.36  307.61   0
      0.00   33.000  40.00000 -105.27000 1.1920e-002 8.0594e+002  235.56   -1.48   -0.10 1.2262e-002 8.2835e+002  235.35    0.23   -0.40   2.01   2.37   3.66   7.49   3.80   0.59   0.50   6.70   5.28  307.67  307.54   0
      0.00   32.500  40.00000 -105.27000 1.2864e-002 8.6585e+002  234.50   -1.66   -0.05 1.3243e-002 8.9126e+002  234.47   -2.05   -1.44   1.90   2.25   3.55   7.18   3.69   0.58   0.54   6.50   5.07  306.98  306.96   0
      0.00   32.000  40.00000 -105.27000 1.3887e-002 9.3051e+002  233.44   -1.84   -0.01 1.4351e-002 9.5701e+002  232.33    0.93   -4.30   1.78   2.12   3.44   6.86   3.58   0.57   0.03   6.30   4.86  306.28  305.55   0
      0.00   31.500  40.00000 -105.27000 1.4997e-002 1.0003e+003  232.38   -2.02    0.04 1.5519e-002 1.0276e+003  230.69   -2.64   -3.60   1.65   1.98   3.33   6.53   3.47   0.56  -0.65   6.09   4.64  305.58  304.47   0
      0.00   31.000  40.00000 -105.27000 1.6206e-002 1.0757e+003  231.26   -2.17    0.08 1.6634e-002 1.1026e+003  230.93   -3.25   -2.23   1.51   1.83   3.19   6.16   3.33   0.55  -0.82   5.86   4.36  304.84  304.63   0
      0.00   30.500  40.00000 -105.27000 1.7528e-002 1.1574e+003  230.05   -2.26    0.13 1.7913e-002 1.1814e+003  229.76   -3.36   -2.09   1.33   1.66   3.01   5.76   3.14   0.54  -0.70   5.57   4.00  304.05  303.86   0
      0.00   30.000  40.00000 -105.27000 1.8972e-002 1.2461e+003  228.83   -2.28    0.17 1.9396e-002 1.2692e+003  227.97   -0.43   -2.56   1.15   1.48   2.80   5.37   2.93   0.53  -0.33   5.28   3.61  303.24  302.67   0
      0.00   29.500  40.00000 -105.27000 2.0534e-002 1.3429e+003  227.84   -2.07    0.17 2.0918e-002 1.3677e+003  227.80    0.24   -2.31   1.09   1.44   2.62   5.19   2.76   0.52  -0.32   5.06   3.33  302.59  302.56   0
      0.00   29.000  40.00000 -105.27000 2.2235e-002 1.4478e+003  226.84   -1.89    0.18 2.2535e-002 1.4733e+003  227.76    1.13   -3.60   1.03   1.39   2.41   4.98   2.58   0.51  -0.21   4.87   3.04  301.93  302.54   0
      0.00   28.500  40.00000 -105.27000 2.4079e-002 1.5613e+003  225.87   -1.78    0.21 2.4092e-002 1.5865e+003  229.41    1.62   -2.42   0.96   1.34   2.20   4.75   2.40   0.51  -0.08   4.72   2.79  301.29  303.64   0
      0.00   28.000  40.00000 -105.27000 2.6070e-002 1.6836e+003  224.96   -1.73    0.25 2.6043e-002 1.7090e+003  228.59   -1.46   -1.31   0.89   1.28   2.00   4.51   2.25   0.50  -0.16   4.60   2.57  300.69  303.10   0
      0.00   27.500  40.00000 -105.27000 2.8214e-002 1.8152e+003  224.11   -1.74    0.30 2.8332e-002 1.8364e+003  225.77   -1.10   -1.65   0.82   1.23   1.82   4.27   2.12   0.49  -0.18   4.48   2.41  300.12  301.23   0
      0.00   27.000  40.00000 -105.27000 3.0517e-002 1.9567e+003  223.34   -1.80    0.34 3.0513e-002 1.9785e+003  225.86   -2.72   -1.76   0.77   1.19   1.70   4.05   2.03   0.48   0.63   4.34   2.28  299.61  301.30   0
      0.00   26.500  40.00000 -105.27000 3.3028e-002 2.1111e+003  222.65   -1.74    0.32 3.2947e-002 2.1331e+003  225.52    0.72   -2.21   0.77   1.16   1.67   3.93   2.01   0.47  -0.03   4.23   2.21  299.14  301.06   0
      0.00   26.000  40.00000 -105.27000 3.5759e-002 2.2787e+003  221.97   -1.64    0.29 3.5720e-002 2.3014e+003  224.43    1.84   -0.59   0.77   1.14   1.65   3.85   2.01   0.47  -0.03   4.13   2.16  298.69  300.33   0
      0.00   25.500  40.00000 -105.27000 3.8717e-002 2.4596e+003  221.30   -1.54    0.26 3.8629e-002 2.4821e+003  223.83   -1.77    0.42   0.76   1.11   1.64   3.76   2.00   0.46   1.15   4.03   2.10  298.23  299.93   0
      0.00   25.000  40.00000 -105.27000 4.1919e-002 2.6549e+003  220.62   -1.44    0.23 4.1894e-002 2.6774e+003  222.63   -1.07    1.67   0.75   1.09   1.62   3.68   2.00   0.45  -0.01   3.93   2.04  297.77  299.12   0
      0.00   24.500  40.00000 -105.27000 4.5387e-002 2.8656e+003  219.95   -1.33    0.19 4.5236e-002 2.8878e+003  222.39    4.22    2.28   0.74   1.06   1.61   3.60   2.00   0.45  -0.38   3.83   1.99  297.31  298.95   0
      0.00   24.000  40.00000 -105.27000 4.9182e-002 3.0952e+003  219.24   -1.17    0.20 4.9053e-002 3.1197e+003  221.55    4.28   -0.63   0.75   1.04   1.61   3.53   2.02   0.44  -0.75   3.77   1.95  296.83  298.39   0
      0.00   23.500  40.00000 -105.27000 5.3357e-002 3.3466e+003  218.50   -0.91    0.25 5.3464e-002 3.3672e+003  219.40    4.08   -1.42   0.79   1.04   1.65   3.49   2.08   0.44  -0.00   3.74   1.94  296.33  296.94   0
      0.00   23.000  40.00000 -105.27000 5.7888e-002 3.6183e+003  217.75   -0.65    0.30 5.7473e-002 3.6404e+003  220.66    3.58   -0.49   0.81   1.03   1.68   3.44   2.14   0.44  -0.06   3.72   1.93  295.82  297.79   0
      0.00   22.500  40.00000 -105.27000 6.2804e-002 3.9122e+003  217.01   -0.39    0.35 6.2512e-002 3.9380e+003  219.46    5.73   -0.15   0.83   1.01   1.72   3.40   2.20   0.44  -0.37   3.69   1.92  295.31  296.98   0
      0.00   22.000  40.00000 -105.27000 6.8138e-002 4.2299e+003  216.26   -0.13    0.40 6.7999e-002 4.2581e+003  218.15    8.31    0.22   0.84   1.00   1.75   3.35   2.26   0.43  -0.53   3.67   1.92  294.80  296.09   0
      0.00   21.500  40.00000 -105.27000 7.3926e-002 4.5734e+003  215.52    0.13    0.45 7.3761e-002 4.5982e+003  217.17    3.37    0.57   0.84   0.98   1.79   3.31   2.32   0.43   0.24   3.65   1.91  294.30  295.42   0
      0.00   21.000  40.00000 -105.27000 8.0207e-002 4.9448e+003  214.77    0.39    0.50 7.9752e-002 4.9689e+003  217.05    0.52    2.57   0.84   0.95   1.82   3.26   2.38   0.43   0.22   3.62   1.90  293.79  295.34   0
      0.00   20.500  40.00000 -105.27000 8.7198e-002 5.3533e+003  213.87    1.06    0.56 8.6563e-002 5.3770e+003  216.40    4.21    1.62   0.91   0.97   1.91   3.35   2.65   0.42  -0.08   4.05   2.09  293.17  294.90   0
      0.00   20.000  40.00000 -105.27000 9.4830e-002 5.7968e+003  212.95    1.79    0.63 9.4234e-002 5.8081e+003  214.71    6.97    0.77   0.97   0.98   2.02   3.47   2.96   0.42   0.10   4.55   2.32  292.54  293.75   0
      0.00   19.500  40.00000 -105.27000 1.0313e-001 6.2770e+003  212.02    2.53    0.70 1.0247e-001 6.2904e+003  213.84    6.50    2.82   1.02   0.99   2.12   3.58   3.27   0.43  -0.00   5.04   2.55  291.91  293.16   0
      0.00   19.000  40.00000 -105.27000 1.1216e-001 6.7969e+003  211.09    3.27    0.76 1.0944e-001 6.8048e+003  216.59    8.89    4.70   1.06   0.99   2.22   3.70   3.58   0.44  -0.66   5.54   2.77  291.27  295.04   0
      0.00   18.500  40.00000 -105.27000 1.2208e-001 7.3684e+003  210.26    4.55    0.78 1.2069e-001 7.3739e+003  212.83   11.39    4.51   1.18   1.04   2.41   4.05   4.07   0.45  -0.17   6.71   3.23  290.69  292.46   0
      0.00   18.000  40.00000 -105.27000 1.3294e-001 7.9933e+003  209.47    6.15    0.77 1.3152e-001 7.9860e+003  211.55   11.82    5.45   1.34   1.10   2.66   4.54   4.67   0.46   0.26   8.26   3.81  290.13  291.57   0
      0.00   17.500  40.00000 -105.27000 1.4477e-001 8.6713e+003  208.68    7.75    0.76 1.4378e-001 8.6550e+003  209.73   11.31    5.03   1.46   1.14   2.90   5.03   5.27   0.46  -0.12   9.81   4.40  289.57  290.30   0
      0.00   17.000  40.00000 -105.27000 1.5766e-001 9.4067e+003  207.90    9.35    0.75 1.5524e-001 9.3909e+003  210.79   12.29    2.36   1.56   1.17   3.15   5.52   5.86   0.47   0.04  11.36   4.99  289.02  291.02   0
      0.00   16.500  40.00000 -105.27000 1.7130e-001 1.0204e+004  207.58   11.02    0.75 1.6838e-001 1.0184e+004  210.76   12.52    3.22   1.61   1.22   3.32   6.13   6.53   0.48  -0.03  13.05   5.66  288.78  290.99   0
      0.00   16.000  40.00000 -105.27000 1.8484e-001 1.1069e+004  208.66   12.93    0.81 1.8073e-001 1.1049e+004  213.02   11.81    4.27   1.59   1.34   3.29   7.11   7.39   0.49   0.03  15.17   6.56  289.54  292.55   0
      0.00   15.500  40.00000 -105.27000 1.9945e-001 1.2006e+004  209.74   14.84    0.86 1.9652e-001 1.1957e+004  212.01   15.83    0.31   1.58   1.43   3.26   8.08   8.25   0.50   0.26  17.29   7.47  290.30  291.86   0
      0.00   15.000  40.00000 -105.27000 2.1522e-001 1.3022e+004  210.82   16.76    0.92 2.1058e-001 1.2952e+004  214.31   13.08    4.16   1.55   1.50   3.23   9.06   9.11   0.51   0.20  19.41   8.37  291.05  293.45   0
      0.00   14.500  40.00000 -105.27000 2.3224e-001 1.4125e+004  211.90   18.67    0.97 2.2840e-001 1.4041e+004  214.18   18.96    1.07   1.52   1.55   3.20  10.03   9.98   0.52   0.15  21.53   9.27  291.80  293.37   0
      0.00   14.000  40.00000 -105.27000 2.5018e-001 1.5310e+004  213.21   20.17    1.06 2.4434e-001 1.5188e+004  216.57   22.62   -1.45   1.50   1.59   3.18  10.95  10.81   0.53   0.05  23.30  10.09  292.70  295.00   0
      0.00   13.500  40.00000 -105.27000 2.6819e-001 1.6561e+004  215.15   20.51    1.23 2.6182e-001 1.6388e+004  218.08   30.91   -4.47   1.49   1.62   3.18  11.71  11.55   0.55  -0.23  24.08  10.65  294.03  296.03   0
      0.00   13.000  40.00000 -105.27000 2.8750e-001 1.7913e+004  217.09   20.85    1.41 2.7957e-001 1.7707e+004  220.68   28.19   -2.33   1.48   1.63   3.18  12.46  12.29   0.56  -0.04  24.86  11.21  295.35  297.78   0
      0.00   12.500  40.00000 -105.27000 3.0821e-001 1.9375e+004  219.03   21.19    1.58 2.9969e-001 1.9131e+004  222.41   23.83    8.81   1.46   1.64   3.17  13.22  13.04   0.57   0.05  25.64  11.77  296.66  298.95   0
      0.00   12.000  40.00000 -105.27000 3.2946e-001 2.0929e+004  221.33   20.76    1.69 3.2195e-001 2.0668e+004  223.67   27.77    4.61   1.42   1.61   3.13  13.53  13.43   0.58   0.00  25.57  11.99  298.22  299.79   0
      0.00   11.500  40.00000 -105.27000 3.5148e-001 2.2586e+004  223.89   19.81    1.74 3.4464e-001 2.2304e+004  225.48   28.58    4.56   1.36   1.57   3.06  13.54  13.59   0.59   0.20  24.92  11.96  299.94  301.00   0
      0.00   11.000  40.00000 -105.27000 3.7498e-001 2.4372e+004  226.45   18.87    1.79 3.6778e-001 2.4030e+004  227.65   30.55    6.39   1.31   1.52   2.99  13.54  13.75   0.61   0.32  24.27  11.94  301.65  302.45   0
      0.00   10.500  40.00000 -105.27000 3.9833e-001 2.6256e+004  229.65   17.73    1.72 3.9255e-001 2.5888e+004  229.77   24.78    5.90   1.27   1.45   2.92  13.12  13.48   0.62   0.75  23.15  11.64  303.77  303.85   0
      0.00   10.000  40.00000 -105.27000 4.2223e-001 2.8258e+004  233.17   16.50    1.59 4.1748e-001 2.7850e+004  232.42   20.74    7.49   1.22   1.38   2.85  12.47  13.01   0.63   0.21  21.78  11.19  306.10  305.60   0
      0.00    9.500  40.00000 -105.27000 4.4723e-001 3.0390e+004  236.73   15.32    1.45 4.4384e-001 2.9958e+004  235.15   20.64    6.39   1.18   1.30   2.79  11.81  12.50   0.66   0.26  20.43  10.72  308.43  307.40   0
      0.00    9.000  40.00000 -105.27000 4.7219e-001 3.2597e+004  240.48   14.33    1.30 4.6964e-001 3.2160e+004  238.55   18.16   10.06   1.17   1.21   2.80  11.09  11.80   0.70   0.25  19.15  10.09  310.88  309.63   0
      0.00    8.500  40.00000 -105.27000 4.9854e-001 3.4956e+004  244.24   13.34    1.15 4.9609e-001 3.4523e+004  242.40   15.38    3.70   1.16   1.13   2.81  10.36  11.10   0.73   0.37  17.87   9.47  313.31  312.13   0
      0.00    8.000  40.00000 -105.27000 5.2637e-001 3.7478e+004  247.99   12.36    0.99 5.2450e-001 3.7036e+004  245.94   16.43    2.68   1.15   1.06   2.81   9.64  10.41   0.77   0.76  16.60   8.85  315.72  314.41   0
      0.00    7.500  40.00000 -105.27000 5.5570e-001 4.0165e+004  251.72   11.38    0.84 5.5579e-001 3.9728e+004  248.94   11.05   -0.12   1.14   0.99   2.82   8.92   9.71   0.80   0.84  15.34   8.23  318.10  316.34   0
      0.00    7.000  40.00000 -105.27000 5.8580e-001 4.2919e+004  255.12   10.63    0.74 5.8679e-001 4.2482e+004  252.09    9.32   -0.66   1.10   0.92   2.77   8.26   9.04   0.83   1.24  14.30   7.63  320.27  318.36   0
      0.00    6.500  40.00000 -105.27000 6.1753e-001 4.5855e+004  258.52    9.87    0.63 6.1676e-001 4.5437e+004  256.48    6.84    1.52   1.07   0.85   2.73   7.60   8.36   0.87   0.46  13.25   7.04  322.42  321.15   0
      0.00    6.000  40.00000 -105.27000 6.5099e-001 4.8984e+004  261.92    9.12    0.53 6.5461e-001 4.8586e+004  258.35    6.05    2.62   1.04   0.80   2.68   6.94   7.68   0.90   0.38  12.21   6.44  324.57  322.35   0
      0.00    5.500  40.00000 -105.27000 6.8516e-001 5.2242e+004  265.34    8.37    0.45 6.8999e-001 5.1864e+004  261.58    5.01    2.00   1.07   0.74   2.77   6.27   7.06   0.94  -0.06  11.21   5.83  326.72  324.40   0
      0.00    5.000  40.00000 -105.27000 7.2062e-001 5.5673e+004  268.78    7.63    0.40 7.2615e-001 5.5331e+004  265.09    4.50    0.60   1.12   0.68   2.90   5.59   6.47   0.97   0.61  10.23   5.20  328.88  326.62   0
      0.00    4.500  40.00000 -105.27000 7.5791e-001 5.9320e+004  272.21    6.89    0.34 7.6645e-001 5.9006e+004  267.76    3.37    0.01   1.16   0.63   3.04   4.91   5.87   1.01   0.22   9.25   4.57  331.02  328.30   0
      0.00    4.000  40.00000 -105.27000 7.9521e-001 6.3101e+004  275.90    5.89    0.52 8.0550e-001 6.2785e+004  271.01    4.74    0.53   1.29   0.58   3.45   4.34   5.41   1.04   0.61   8.18   4.10  333.30  330.34   0
      0.00    3.500  40.00000 -105.27000 8.3389e-001 6.7088e+004  279.64    4.83    0.75 8.4967e-001 6.6811e+004  273.31    2.05    1.78   1.44   0.53   3.91   3.81   4.97   1.05   0.75   7.09   3.65  335.61  331.79   0
      0.00    3.000  40.00000 -105.27000 8.7485e-001 7.1278e+004  283.11    3.48    0.86 8.8956e-001 7.1056e+004  277.56    0.13    3.24   1.69   0.49   4.61   3.34   4.43   1.05   0.74   5.92   3.17  337.73  334.41   0
      0.00    2.500  40.00000 -105.27000 9.1875e-001 7.5629e+004  285.96    1.45    0.68 9.4071e-001 7.5478e+004  278.73   -0.46    1.05   2.18   0.48   5.84   3.04   3.63   0.49   0.09   4.54   2.60  339.48  335.15   0
      0.00    2.000  40.00000 -105.27000 9.6405e-001 8.0244e+004  289.03    0.09    0.69 9.8215e-001 8.0128e+004  283.30   -2.07   -0.61   2.41   0.47   6.59   2.80   3.23   0.49   0.08   3.72   2.28  341.37  337.96   0
      0.00    1.500  40.00000 -105.27000 1.0101e+000 8.5140e+004  292.49    0.15    1.15 1.0263e+000 8.5003e+004  287.42   -0.69   -4.61   2.18   0.47   6.38   2.60   3.52   0.49   0.43   3.88   2.35  343.52  340.53   0
      0.00    1.000  40.00000 -105.27000 1.0600e+000 9.0292e+004  295.47    0.15    0.91 1.0684e+000 9.0245e+004  293.00   -2.32   -3.05   2.24   0.49   6.57   2.40   3.13   0.49   0.20   3.46   2.11  345.33  343.89   0
      0.00    0.500  40.00000 -105.27000 1.1117e+000 9.5753e+004  298.52    0.32    0.82 1.1342e+000 9.5753e+004  292.61   -2.63   -3.60   2.26   0.50   6.67   2.32   2.99   0.49   0.93   3.30   2.03  347.25  343.80   0
      0.00    0.000  40.00000 -105.27000 1.1656e+000 1.0154e+005  301.62    0.63    0.84 1.1751e+000 1.0162e+005  299.38   -1.76   -0.83   2.37   0.55   6.65   2.31   3.00   0.49  -0.57   3.31   2.06  349.24  347.94   0
