ElapsedTime_s,Height_km,Latitude_deg,LongitudeW_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeW_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,CO2nd_m3,CO2mass_pct,CO2mole_pct,CO2amw,COnd_m3,COmass_pct,COmole_pct,COamw,N2nd_m3,N2mass_pct,N2mole_pct,N2amw,Hend_m3,Hemass_pct,Hemole_pct,Heamw,Hnd_m3,Hmass_pct,Hmole_pct,Hamw,Nnd_m3,Nmass_pct,Nmole_pct,Namw,Ond_m3,Omass_pct,Omole_pct,Oamw,
0.0,158.000,22.00,48.00,6209.800,6051.800,8.424,264.6,1.888e-05,2.443e-10,9.037,7.324,330.4,9.209e+06,0.000,243.213,213.3,3.292e-06,4.120e-11,0.0,2.125e-10,2.810e-10,2.914e-10,19.3,14.02,302.6,6.74,493.1,415.8,582.1,607.3,34.4,85.6,15.1,7.3,49.5,92.9,24.8,12.4,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,5.1171e+15,2.919e+02,1.413e+00,28.485,1.0000,1.7798e+15,53.61,34.78,44.00,7.6751e+14,14.71,15.00,28.00,4.3904e+14,8.41,8.58,28.00,4.0736e+12,0.01,0.08,4.00,9.3684e+10,0.00,0.00,1.01,2.4939e+13,0.24,0.49,14.00,2.1017e+15,23.02,41.07,16.00,
0.0,158.500,22.00,48.00,6210.300,6051.800,8.423,265.4,1.786e-05,2.283e-10,9.037,7.324,332.8,9.209e+06,0.000,243.713,213.9,3.121e-06,3.848e-11,0.0,1.985e-10,2.625e-10,2.762e-10,21.0,14.02,302.6,6.61,493.1,415.8,582.1,617.7,34.6,86.1,9.5,2.9,44.1,89.1,24.9,12.4,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,4.8310e+15,2.948e+02,1.416e+00,28.207,1.0000,1.6304e+15,52.54,33.75,44.00,7.2527e+14,14.87,15.01,28.00,4.1480e+14,8.51,8.59,28.00,4.0355e+12,0.01,0.08,4.00,9.3260e+10,0.00,0.00,1.01,2.4202e+13,0.25,0.50,14.00,2.0322e+15,23.81,42.06,16.00,
0.0,159.000,22.00,48.00,6210.800,6051.800,8.422,266.2,1.690e-05,2.133e-10,9.037,7.324,335.2,9.209e+06,0.000,244.213,214.5,2.959e-06,3.596e-11,0.0,1.854e-10,2.452e-10,2.555e-10,19.8,14.02,306.3,6.48,493.1,415.7,582.1,610.5,34.8,86.7,-0.7,0.6,34.1,87.3,24.9,12.4,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,4.5634e+15,2.976e+02,1.418e+00,27.934,1.0000,1.4936e+15,51.48,32.73,44.00,6.8535e+14,15.03,15.02,28.00,3.9190e+14,8.60,8.59,28.00,3.9978e+12,0.01,0.09,4.00,9.2839e+10,0.00,0.00,1.01,2.3488e+13,0.26,0.51,14.00,1.9650e+15,24.63,43.06,16.00,
0.0,159.500,22.00,48.00,6211.300,6051.800,8.420,267.0,1.599e-05,1.993e-10,9.037,7.324,337.7,9.209e+06,0.000,244.713,215.1,2.806e-06,3.360e-11,0.0,1.733e-10,2.291e-10,2.266e-10,13.7,14.02,316.6,6.35,493.1,415.7,582.0,574.5,35.0,87.2,1.8,3.2,36.9,90.5,24.9,12.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,4.3130e+15,3.005e+02,1.421e+00,27.667,1.0000,1.3683e+15,50.41,31.72,44.00,6.4763e+14,15.18,15.02,28.00,3.7027e+14,8.68,8.58,28.00,3.9604e+12,0.01,0.09,4.00,9.2419e+10,0.00,0.00,1.01,2.2794e+13,0.27,0.53,14.00,1.9000e+15,25.45,44.05,16.00,
0.0,160.000,22.00,48.00,6211.800,6051.800,8.419,267.8,1.513e-05,1.862e-10,9.037,7.324,340.1,9.209e+06,0.000,245.213,215.7,2.660e-06,3.140e-11,0.0,1.619e-10,2.141e-10,2.184e-10,17.3,14.02,314.1,6.23,493.0,415.6,581.9,595.5,35.3,87.8,5.7,1.5,40.9,89.3,25.0,12.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,4.0786e+15,3.034e+02,1.424e+00,27.404,1.0000,1.2535e+15,49.33,30.73,44.00,6.1199e+14,15.33,15.00,28.00,3.4983e+14,8.76,8.58,28.00,3.9234e+12,0.01,0.10,4.00,9.2001e+10,0.00,0.00,1.01,2.2121e+13,0.28,0.54,14.00,1.8372e+15,26.29,45.04,16.00,
0.0,160.500,22.00,48.00,6212.300,6051.800,8.418,268.3,1.441e-05,1.752e-10,10.215,8.242,342.5,9.209e+06,0.000,277.684,216.1,2.538e-06,2.960e-11,0.0,1.523e-10,2.014e-10,2.082e-10,18.9,14.02,314.1,6.12,491.7,414.5,580.4,603.4,35.3,87.8,6.0,-4.0,41.3,83.8,25.0,12.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,3.8673e+15,3.065e+02,1.426e+00,27.129,1.0000,1.1523e+15,48.30,29.80,44.00,5.7956e+14,15.46,14.99,28.00,3.3129e+14,8.84,8.57,28.00,3.8888e+12,0.01,0.10,4.00,9.1710e+10,0.00,0.00,1.01,2.1509e+13,0.29,0.56,14.00,1.7786e+15,27.11,45.99,16.00,
0.0,161.000,22.00,48.00,6212.800,6051.800,8.416,268.9,1.372e-05,1.648e-10,10.215,8.242,344.9,9.209e+06,0.000,278.184,216.5,2.422e-06,2.791e-11,0.0,1.433e-10,1.895e-10,1.956e-10,18.7,14.02,316.6,6.01,490.4,413.4,578.9,600.7,35.3,87.8,1.9,-2.5,37.2,85.3,25.0,12.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,3.6687e+15,3.095e+02,1.429e+00,26.860,1.0000,1.0594e+15,47.26,28.88,44.00,5.4884e+14,15.58,14.96,28.00,3.1373e+14,8.91,8.55,28.00,3.8546e+12,0.02,0.11,4.00,9.1419e+10,0.00,0.00,1.01,2.0914e+13,0.30,0.57,14.00,1.7219e+15,27.94,46.94,16.00,
0.0,161.500,22.00,48.00,6213.300,6051.800,8.415,269.5,1.306e-05,1.551e-10,10.215,8.242,347.3,9.209e+06,0.000,278.684,217.0,2.311e-06,2.632e-11,0.0,1.348e-10,1.783e-10,1.864e-10,20.2,14.02,316.8,5.90,489.1,412.2,577.4,608.0,35.3,87.8,5.8,-0.8,41.1,87.0,25.0,12.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,3.4820e+15,3.126e+02,1.432e+00,26.596,1.0000,9.7388e+14,46.23,27.97,44.00,5.1975e+14,15.70,14.93,28.00,2.9710e+14,8.97,8.53,28.00,3.8206e+12,0.02,0.11,4.00,9.1129e+10,0.00,0.00,1.01,2.0335e+13,0.31,0.58,14.00,1.6671e+15,28.77,47.88,16.00,
0.0,162.000,22.00,48.00,6213.800,6051.800,8.414,270.0,1.244e-05,1.459e-10,10.215,8.242,349.7,9.209e+06,0.000,279.184,217.4,2.205e-06,2.482e-11,0.0,1.269e-10,1.678e-10,1.763e-10,20.8,14.02,318.1,5.80,487.8,411.1,575.9,610.2,35.3,87.8,6.3,-1.9,41.6,85.9,25.0,12.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,3.3064e+15,3.157e+02,1.435e+00,26.337,1.0000,8.9530e+14,45.19,27.08,44.00,4.9221e+14,15.81,14.89,28.00,2.8136e+14,9.04,8.51,28.00,3.7869e+12,0.02,0.11,4.00,9.0840e+10,0.00,0.00,1.01,1.9773e+13,0.32,0.60,14.00,1.6139e+15,29.62,48.81,16.00,
0.0,162.500,22.00,48.00,6214.300,6051.800,8.412,270.6,1.184e-05,1.373e-10,10.215,8.242,352.1,9.209e+06,0.000,279.684,217.8,2.104e-06,2.341e-11,0.0,1.194e-10,1.579e-10,1.676e-10,22.1,14.02,318.7,5.70,486.5,410.0,574.4,616.0,35.3,87.8,8.7,1.0,43.9,88.8,25.0,12.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,3.1412e+15,3.188e+02,1.437e+00,26.083,1.0000,8.2306e+14,44.16,26.20,44.00,4.6612e+14,15.91,14.84,28.00,2.6644e+14,9.10,8.48,28.00,3.7536e+12,0.02,0.12,4.00,9.0552e+10,0.00,0.00,1.01,1.9226e+13,0.33,0.61,14.00,1.5625e+15,30.48,49.74,16.00,
0.0,163.000,22.00,48.00,6214.800,6051.800,8.411,271.2,1.128e-05,1.292e-10,10.215,8.242,354.5,9.209e+06,0.000,280.184,218.2,2.008e-06,2.208e-11,0.0,1.124e-10,1.486e-10,1.602e-10,23.9,14.02,318.4,5.60,485.2,408.9,573.0,625.2,35.3,87.8,6.0,0.9,41.3,88.7,25.0,12.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.9856e+15,3.218e+02,1.440e+00,25.834,1.0000,7.5665e+14,43.13,25.34,44.00,4.4142e+14,16.01,14.79,28.00,2.5232e+14,9.15,8.45,28.00,3.7205e+12,0.02,0.12,4.00,9.0265e+10,0.00,0.00,1.01,1.8694e+13,0.34,0.63,14.00,1.5127e+15,31.35,50.67,16.00,
0.0,163.500,22.00,48.00,6215.300,6051.800,8.410,271.7,1.074e-05,1.216e-10,10.215,8.242,356.9,9.209e+06,0.000,280.684,218.6,1.916e-06,2.083e-11,0.0,1.058e-10,1.399e-10,1.486e-10,22.1,14.02,323.0,5.51,483.9,407.7,571.5,613.1,35.3,87.8,-5.8,-0.9,29.5,86.8,25.0,12.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.8390e+15,3.249e+02,1.443e+00,25.590,1.0000,6.9560e+14,42.10,24.50,44.00,4.1803e+14,16.10,14.72,28.00,2.3895e+14,9.20,8.42,28.00,3.6877e+12,0.02,0.13,4.00,8.9979e+10,0.00,0.00,1.01,1.8177e+13,0.35,0.64,14.00,1.4645e+15,32.23,51.58,16.00,
0.0,164.000,22.00,48.00,6215.800,6051.800,8.408,272.3,1.023e-05,1.145e-10,10.215,8.242,359.3,9.209e+06,0.000,281.184,219.1,1.829e-06,1.966e-11,0.0,9.958e-11,1.317e-10,1.392e-10,21.6,14.02,325.9,5.42,482.6,406.6,570.0,608.4,35.3,87.8,-15.8,0.1,19.4,87.8,25.0,12.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.7009e+15,3.280e+02,1.446e+00,25.350,1.0000,6.3947e+14,41.07,23.68,44.00,3.9587e+14,16.18,14.66,28.00,2.2628e+14,9.25,8.38,28.00,3.6552e+12,0.02,0.14,4.00,8.9694e+10,0.00,0.00,1.01,1.7674e+13,0.36,0.65,14.00,1.4178e+15,33.11,52.49,16.00,
0.0,164.500,22.00,48.00,6216.300,6051.800,8.407,272.8,9.738e-06,1.078e-10,10.215,8.242,361.7,9.209e+06,0.000,281.684,219.5,1.745e-06,1.855e-11,0.0,9.375e-11,1.240e-10,1.348e-10,25.1,14.02,323.4,5.33,481.3,405.5,568.5,627.1,35.3,87.8,-11.1,1.5,24.2,89.3,25.0,12.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.5706e+15,3.311e+02,1.448e+00,25.115,1.0000,5.8788e+14,40.05,22.87,44.00,3.7489e+14,16.25,14.58,28.00,2.1429e+14,9.29,8.34,28.00,3.6230e+12,0.02,0.14,4.00,8.9410e+10,0.00,0.00,1.01,1.7185e+13,0.37,0.67,14.00,1.3726e+15,34.01,53.40,16.00,
0.0,165.000,22.00,48.00,6216.800,6051.800,8.405,273.4,9.273e-06,1.015e-10,10.215,8.242,364.1,9.209e+06,0.000,282.184,219.9,1.665e-06,1.750e-11,0.0,8.827e-11,1.167e-10,1.207e-10,18.9,14.02,333.9,5.25,480.0,404.4,567.0,589.8,35.3,87.8,-3.9,2.7,31.3,90.4,25.0,12.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.4477e+15,3.341e+02,1.451e+00,24.884,1.0000,5.4044e+14,39.04,22.08,44.00,3.5502e+14,16.32,14.50,28.00,2.0293e+14,9.33,8.29,28.00,3.5911e+12,0.02,0.15,4.00,8.9126e+10,0.00,0.00,1.01,1.6710e+13,0.38,0.68,14.00,1.3289e+15,34.91,54.29,16.00,
0.0,165.500,22.00,48.00,6217.300,6051.800,8.404,273.8,8.875e-06,9.611e-11,11.407,9.219,366.4,9.209e+06,0.000,315.623,220.2,1.596e-06,1.662e-11,0.0,8.358e-11,1.105e-10,1.135e-10,18.0,14.02,337.3,5.17,478.1,402.7,564.9,582.5,35.3,87.8,-7.8,3.8,27.5,91.6,25.0,12.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.3359e+15,3.373e+02,1.454e+00,24.653,1.0000,4.9786e+14,38.04,21.31,44.00,3.3677e+14,16.37,14.42,28.00,1.9244e+14,9.36,8.24,28.00,3.5622e+12,0.02,0.15,4.00,8.8865e+10,0.00,0.00,1.01,1.6257e+13,0.40,0.70,14.00,1.2889e+15,35.81,55.18,16.00,
0.0,166.000,22.00,48.00,6217.800,6051.800,8.403,274.2,8.494e-06,9.101e-11,11.407,9.219,368.7,9.209e+06,0.000,316.123,220.5,1.529e-06,1.579e-11,0.0,7.914e-11,1.047e-10,1.168e-10,28.4,14.02,325.5,5.09,476.3,401.1,562.7,639.8,35.3,87.8,-5.3,4.2,30.0,92.0,25.0,12.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.2302e+15,3.404e+02,1.457e+00,24.426,1.0000,4.5864e+14,37.05,20.56,44.00,3.1946e+14,16.42,14.32,28.00,1.8250e+14,9.38,8.18,28.00,3.5336e+12,0.03,0.16,4.00,8.8605e+10,0.00,0.00,1.01,1.5816e+13,0.41,0.71,14.00,1.2502e+15,36.72,56.06,16.00,
0.0,166.500,22.00,48.00,6218.300,6051.800,8.401,274.6,8.130e-06,8.619e-11,11.407,9.219,371.1,9.209e+06,0.000,316.623,220.8,1.466e-06,1.500e-11,0.0,7.495e-11,9.912e-11,1.027e-10,19.1,14.02,340.0,5.01,474.4,399.5,560.6,584.2,35.3,87.8,-3.5,8.6,31.7,96.4,25.0,12.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.1302e+15,3.435e+02,1.460e+00,24.203,1.0000,4.2251e+14,36.06,19.83,44.00,3.0303e+14,16.46,14.23,28.00,1.7306e+14,9.40,8.12,28.00,3.5052e+12,0.03,0.16,4.00,8.8345e+10,0.00,0.00,1.01,1.5387e+13,0.42,0.72,14.00,1.2126e+15,37.63,56.92,16.00,
0.0,167.000,22.00,48.00,6218.800,6051.800,8.400,275.0,7.781e-06,8.163e-11,11.407,9.219,373.4,9.209e+06,0.000,317.123,221.1,1.405e-06,1.426e-11,0.0,7.098e-11,9.387e-11,9.335e-11,14.4,14.02,349.2,4.94,472.6,397.9,558.5,554.8,35.3,87.8,3.2,6.5,38.5,94.3,25.0,12.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.0355e+15,3.467e+02,1.462e+00,23.984,1.0000,3.8922e+14,35.09,19.12,44.00,2.8745e+14,16.49,14.12,28.00,1.6412e+14,9.41,8.06,28.00,3.4771e+12,0.03,0.17,4.00,8.8086e+10,0.00,0.00,1.01,1.4970e+13,0.43,0.74,14.00,1.1761e+15,38.55,57.78,16.00,
0.0,167.500,22.00,48.00,6219.300,6051.800,8.399,275.4,7.448e-06,7.732e-11,11.407,9.219,375.7,9.209e+06,0.000,317.623,221.4,1.347e-06,1.355e-11,0.0,6.723e-11,8.891e-11,8.953e-11,15.8,14.02,349.1,4.87,470.8,396.3,556.4,560.9,35.3,87.8,-7.8,7.1,27.5,94.9,25.0,12.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.9457e+15,3.498e+02,1.465e+00,23.769,1.0000,3.5856e+14,34.12,18.43,44.00,2.7267e+14,16.51,14.01,28.00,1.5563e+14,9.42,8.00,28.00,3.4492e+12,0.03,0.18,4.00,8.7828e+10,0.00,0.00,1.01,1.4564e+13,0.44,0.75,14.00,1.1408e+15,39.47,58.63,16.00,
0.0,168.000,22.00,48.00,6219.800,6051.800,8.397,275.8,7.128e-06,7.324e-11,11.407,9.219,378.0,9.209e+06,0.000,318.123,221.6,1.291e-06,1.287e-11,0.0,6.369e-11,8.422e-11,8.799e-11,20.1,14.02,344.8,4.80,469.0,394.8,554.3,583.6,35.3,87.8,-17.6,1.3,17.7,89.1,25.0,12.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.8607e+15,3.529e+02,1.468e+00,23.558,1.0000,3.3031e+14,33.16,17.75,44.00,2.5865e+14,16.53,13.90,28.00,1.4759e+14,9.43,7.93,28.00,3.4215e+12,0.03,0.18,4.00,8.7571e+10,0.00,0.00,1.01,1.4169e+13,0.45,0.76,14.00,1.1065e+15,40.40,59.47,16.00,
0.0,168.500,22.00,48.00,6220.300,6051.800,8.396,276.2,6.823e-06,6.938e-11,11.407,9.219,380.3,9.209e+06,0.000,318.623,221.9,1.237e-06,1.223e-11,0.0,6.033e-11,7.979e-11,8.641e-11,24.5,14.02,340.8,4.73,467.2,393.2,552.3,606.4,35.3,87.8,-14.6,3.6,20.6,91.4,25.0,12.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.7801e+15,3.561e+02,1.471e+00,23.351,1.0000,3.0428e+14,32.22,17.09,44.00,2.4535e+14,16.53,13.78,28.00,1.3996e+14,9.43,7.86,28.00,3.3940e+12,0.03,0.19,4.00,8.7314e+10,0.00,0.00,1.01,1.3784e+13,0.46,0.77,14.00,1.0732e+15,41.32,60.29,16.00,
0.0,169.000,22.00,48.00,6220.800,6051.800,8.395,276.6,6.530e-06,6.573e-11,11.407,9.219,382.6,9.209e+06,0.000,319.123,222.2,1.186e-06,1.162e-11,0.0,5.716e-11,7.559e-11,8.330e-11,26.7,14.02,339.9,4.66,465.5,391.7,550.3,616.6,35.3,87.8,-19.2,4.5,16.1,92.3,25.0,12.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.7036e+15,3.592e+02,1.473e+00,23.147,1.0000,2.8031e+14,31.29,16.45,44.00,2.3274e+14,16.53,13.66,28.00,1.3273e+14,9.43,7.79,28.00,3.3667e+12,0.03,0.20,4.00,8.7058e+10,0.00,0.01,1.01,1.3410e+13,0.48,0.79,14.00,1.0410e+15,42.25,61.10,16.00,
0.0,169.500,22.00,48.00,6221.300,6051.800,8.393,277.0,6.250e-06,6.228e-11,11.407,9.219,384.9,9.209e+06,0.000,319.623,222.5,1.136e-06,1.105e-11,0.0,5.416e-11,7.162e-11,8.063e-11,29.5,14.02,338.3,4.60,463.7,390.2,548.3,629.8,35.3,87.8,-21.3,5.3,14.0,93.0,25.0,12.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.6310e+15,3.623e+02,1.476e+00,22.947,1.0000,2.5823e+14,30.36,15.83,44.00,2.2077e+14,16.52,13.54,28.00,1.2587e+14,9.42,7.72,28.00,3.3397e+12,0.04,0.20,4.00,8.6803e+10,0.00,0.01,1.01,1.3047e+13,0.49,0.80,14.00,1.0097e+15,43.17,61.90,16.00,
0.0,170.000,22.00,48.00,6221.800,6051.800,8.392,277.4,5.982e-06,5.901e-11,11.407,9.219,387.2,9.209e+06,0.000,320.123,222.8,1.089e-06,1.050e-11,0.0,5.132e-11,6.787e-11,7.985e-11,35.3,14.02,332.8,4.53,462.0,388.7,546.3,660.5,35.3,87.8,-17.7,8.5,17.6,96.3,25.0,12.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.5621e+15,3.655e+02,1.479e+00,22.750,1.0000,2.3788e+14,29.46,15.23,44.00,2.0942e+14,16.50,13.41,28.00,1.1936e+14,9.41,7.64,28.00,3.3129e+12,0.04,0.21,4.00,8.6548e+10,0.00,0.01,1.01,1.2693e+13,0.50,0.81,14.00,9.7930e+14,44.10,62.69,16.00,
0.0,170.500,22.00,48.00,6222.300,6051.800,8.391,277.6,5.751e-06,5.622e-11,12.680,10.385,389.3,9.209e+06,0.000,356.335,223.0,1.047e-06,1.003e-11,0.0,4.889e-11,6.466e-11,7.413e-11,31.9,14.02,339.0,4.47,460.4,387.3,544.5,638.9,35.3,87.8,-12.7,10.2,22.6,98.0,25.0,12.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.4978e+15,3.684e+02,1.482e+00,22.569,1.0000,2.1944e+14,28.57,14.65,44.00,1.9881e+14,16.47,13.27,28.00,1.1338e+14,9.39,7.57,28.00,3.2867e+12,0.04,0.22,4.00,8.6328e+10,0.00,0.01,1.01,1.2365e+13,0.51,0.83,14.00,9.5045e+14,45.00,63.46,16.00,
0.0,171.000,22.00,48.00,6222.800,6051.800,8.389,277.9,5.528e-06,5.357e-11,12.680,10.385,391.4,9.209e+06,0.000,356.835,223.2,1.007e-06,9.587e-12,0.0,4.658e-11,6.161e-11,7.008e-11,30.8,14.02,342.2,4.41,458.8,385.9,542.6,631.0,35.3,87.8,-22.0,13.9,13.3,101.7,25.0,12.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.4367e+15,3.713e+02,1.484e+00,22.391,1.0000,2.0242e+14,27.71,14.09,44.00,1.8873e+14,16.44,13.14,28.00,1.0769e+14,9.38,7.50,28.00,3.2608e+12,0.04,0.23,4.00,8.6109e+10,0.00,0.01,1.01,1.2046e+13,0.52,0.84,14.00,9.2244e+14,45.91,64.21,16.00,
0.0,171.500,22.00,48.00,6223.300,6051.800,8.388,278.2,5.315e-06,5.104e-11,12.680,10.385,393.4,9.209e+06,0.000,357.335,223.4,9.690e-07,9.161e-12,0.0,4.439e-11,5.870e-11,6.418e-11,25.7,14.02,350.9,4.36,457.2,384.5,540.8,600.6,35.3,87.8,-30.4,16.6,4.9,104.4,25.0,12.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.3785e+15,3.743e+02,1.487e+00,22.216,1.0000,1.8673e+14,26.85,13.55,44.00,1.7916e+14,16.39,13.00,28.00,1.0229e+14,9.36,7.42,28.00,3.2351e+12,0.04,0.23,4.00,8.5890e+10,0.00,0.01,1.01,1.1736e+13,0.54,0.85,14.00,8.9526e+14,46.81,64.94,16.00,
0.0,172.000,22.00,48.00,6223.800,6051.800,8.387,278.5,5.109e-06,4.864e-11,12.680,10.385,395.5,9.209e+06,0.000,357.835,223.6,9.321e-07,8.754e-12,0.0,4.230e-11,5.594e-11,5.804e-11,19.3,14.02,362.1,4.30,455.6,383.2,539.0,563.0,35.3,87.8,-24.7,14.2,10.5,101.9,25.0,12.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.3231e+15,3.772e+02,1.489e+00,22.043,1.0000,1.7225e+14,26.01,13.02,44.00,1.7008e+14,16.34,12.85,28.00,9.7162e+13,9.34,7.34,28.00,3.2095e+12,0.04,0.24,4.00,8.5672e+10,0.00,0.01,1.01,1.1433e+13,0.55,0.86,14.00,8.6889e+14,47.71,65.67,16.00,
0.0,172.500,22.00,48.00,6224.300,6051.800,8.385,278.8,4.912e-06,4.635e-11,12.680,10.385,397.6,9.209e+06,0.000,358.335,223.9,8.965e-07,8.365e-12,0.0,4.031e-11,5.331e-11,5.375e-11,16.0,14.02,369.2,4.24,454.1,381.8,537.2,542.5,35.3,87.8,-28.1,15.8,7.2,103.6,25.0,12.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.2703e+15,3.801e+02,1.492e+00,21.874,1.0000,1.5890e+14,25.19,12.51,44.00,1.6146e+14,16.29,12.71,28.00,9.2291e+13,9.31,7.27,28.00,3.1842e+12,0.05,0.25,4.00,8.5454e+10,0.00,0.01,1.01,1.1138e+13,0.56,0.88,14.00,8.4328e+14,48.61,66.38,16.00,
0.0,173.000,22.00,48.00,6224.800,6051.800,8.384,279.0,4.722e-06,4.418e-11,12.680,10.385,399.7,9.209e+06,0.000,358.835,224.1,8.623e-07,7.994e-12,0.0,3.841e-11,5.080e-11,5.259e-11,19.0,14.02,366.3,4.19,452.6,380.5,535.5,557.8,35.3,87.8,-33.9,16.1,1.4,103.9,25.0,12.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.2200e+15,3.830e+02,1.494e+00,21.707,1.0000,1.4658e+14,24.38,12.01,44.00,1.5328e+14,16.22,12.56,28.00,8.7663e+13,9.28,7.19,28.00,3.1591e+12,0.05,0.26,4.00,8.5237e+10,0.00,0.01,1.01,1.0851e+13,0.57,0.89,14.00,8.1844e+14,49.50,67.08,16.00,
0.0,173.500,22.00,48.00,6225.300,6051.800,8.383,279.3,4.539e-06,4.210e-11,12.680,10.385,401.7,9.209e+06,0.000,359.335,224.3,8.294e-07,7.640e-12,0.0,3.661e-11,4.842e-11,5.256e-11,24.8,14.02,359.5,4.14,451.1,379.2,533.7,588.0,35.3,87.8,-36.1,17.8,-0.8,105.6,25.0,12.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.1721e+15,3.860e+02,1.497e+00,21.542,1.0000,1.3521e+14,23.59,11.54,44.00,1.4551e+14,16.15,12.41,28.00,8.3267e+13,9.24,7.10,28.00,3.1342e+12,0.05,0.27,4.00,8.5020e+10,0.00,0.01,1.01,1.0571e+13,0.59,0.90,14.00,7.9432e+14,50.38,67.77,16.00,
0.0,174.000,22.00,48.00,6225.800,6051.800,8.381,279.6,4.364e-06,4.013e-11,12.680,10.385,403.8,9.209e+06,0.000,359.835,224.5,7.977e-07,7.302e-12,0.0,3.490e-11,4.615e-11,5.080e-11,26.6,14.02,358.9,4.09,449.6,377.9,532.0,595.7,35.3,87.8,-34.6,18.6,0.7,106.4,25.0,12.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.1264e+15,3.889e+02,1.499e+00,21.380,1.0000,1.2473e+14,22.81,11.07,44.00,1.3813e+14,16.07,12.26,28.00,7.9092e+13,9.20,7.02,28.00,3.1095e+12,0.05,0.28,4.00,8.4804e+10,0.00,0.01,1.01,1.0298e+13,0.60,0.91,14.00,7.7092e+14,51.26,68.44,16.00,
