      Time    Hgtkm GeocenLat  Lon(East)   DensMean   PresMean    Tmean   EWmean   NSmean   DensPert   PresPert    Tpert   EWpert  NSpert SDden% SDprs% SDtemK SDuwnd SDvwnd SDwwnd Wpert SpdAvg  SpdStd SOSmean SOSpert Sev
      0.00  125.200  40.65710 -113.43830 1.0965e-008 1.6842e-003  490.76  -49.53   18.16 1.0993e-008 1.4022e-003  407.52  -67.33   -2.38   7.72  16.98  96.28  60.06  53.96   7.07  -1.99  82.02  50.74  463.73  422.58   0
      0.00  125.100  40.65710 -113.43830 1.1076e-008 1.6947e-003  488.99  -49.91   18.44 1.1220e-008 1.3902e-003  395.98  -67.13   -5.99   7.73  17.01  96.08  59.99  53.85   7.06  -2.59  82.23  50.66  462.84  416.50   0
      0.00  125.000  40.65710 -113.43830 1.1188e-008 1.7053e-003  487.22  -50.28   18.72 1.1413e-008 1.3982e-003  391.62  -73.60   -3.01   7.73  17.04  95.87  59.93  53.73   7.06  -0.97  82.45  50.59  461.94  414.15   0
      0.00  124.900  40.65710 -113.43830 1.1302e-008 1.7160e-003  485.44  -50.66   19.01 1.1504e-008 1.4210e-003  394.91  -65.97    5.73   7.73  17.06  95.67  59.86  53.62   7.05  -0.82  82.67  50.51  461.05  415.84   0
      0.00  124.800  40.65710 -113.43830 1.1417e-008 1.7267e-003  483.67  -51.03   19.29 1.1653e-008 1.4292e-003  392.23  -72.71    5.59   7.74  17.09  95.46  59.80  53.50   7.04  -0.09  82.89  50.43  460.15  414.37   0
      0.00  124.700  40.65710 -113.43830 1.1535e-008 1.7376e-003  481.88  -51.39   19.57 1.1837e-008 1.4188e-003  383.41  -78.36    1.03   7.74  17.11  95.25  59.73  53.38   7.03  -0.94  83.11  50.35  459.24  409.64   0
      0.00  124.600  40.65710 -113.43830 1.1654e-008 1.7487e-003  480.10  -51.76   19.85 1.1848e-008 1.4608e-003  394.50  -71.38    4.55   7.74  17.14  95.04  59.67  53.26   7.02  -0.93  83.33  50.27  458.34  415.48   0
      0.00  124.500  40.65710 -113.43830 1.1775e-008 1.7598e-003  478.31  -52.12   20.13 1.1917e-008 1.4844e-003  398.64  -73.33    4.64   7.75  17.17  94.82  59.60  53.15   7.01   0.15  83.55  50.19  457.43  417.60   0
      0.00  124.400  40.65710 -113.43830 1.1897e-008 1.7710e-003  476.52  -52.49   20.41 1.1958e-008 1.5248e-003  408.18  -74.45    4.03   7.75  17.19  94.61  59.53  53.03   7.00   0.53  83.77  50.11  456.52  422.52   0
      0.00  124.300  40.65710 -113.43830 1.2022e-008 1.7824e-003  474.72  -52.84   20.69 1.2041e-008 1.5504e-003  412.25  -75.23   12.30   7.75  17.22  94.39  59.47  52.91   7.00   2.16  83.99  50.03  455.60  424.57   0
