ElapsedTime_s,Height_km,Latitude_deg,LongitudeW_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeW_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,Arnd_m3,Armass_pct,Armole_pct,Aramw,N2nd_m3,N2mass_pct,N2mole_pct,N2amw,CH4nd_m3,CH4mass_pct,CH4mole_pct,CH4amw,MinMaxFactor
0.0,21.000,22.00,48.00,2596.500,2575.500,1.332,76.6,4.629e+04,2.065e+00,16.828,18.173,177.6,1.481e+05,0.313,19.566,76.0,4.559e+04,2.042e+00,0.0,1.926e+00,2.214e+00,2.378e+00,15.1,6.96,165.5,2.26,1.1,-5.7,8.4,16.4,21.4,0.0,-2.7,8.7,18.7,8.7,9.9,9.9,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,4.4275e+25,2.926e+02,1.408e+00,27.883,0.9813,1.0697e+24,3.15,2.42,36.40,4.2025e+25,95.32,94.92,28.00,1.1804e+24,1.53,2.67,16.00,0.113
0.0,21.500,22.00,48.00,2597.000,2575.500,1.331,76.4,4.494e+04,2.009e+00,16.828,18.173,177.4,1.481e+05,0.303,20.066,75.8,4.425e+04,1.986e+00,0.0,1.872e+00,2.156e+00,2.319e+00,15.4,7.05,165.1,2.25,1.1,-5.7,8.5,16.7,21.7,0.0,-6.1,9.5,15.6,9.5,10.0,10.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,4.3074e+25,2.927e+02,1.407e+00,27.883,0.9817,1.0406e+24,3.15,2.42,36.40,4.0884e+25,95.32,94.92,28.00,1.1484e+24,1.53,2.67,16.00,0.113
0.0,22.000,22.00,48.00,2597.500,2575.500,1.331,76.2,4.362e+04,1.955e+00,16.828,18.173,177.2,1.481e+05,0.295,20.566,75.6,4.295e+04,1.932e+00,0.0,1.820e+00,2.099e+00,2.214e+00,13.3,7.15,166.5,2.25,1.2,-5.8,8.6,14.6,22.1,0.0,-6.1,9.4,16.1,9.4,10.1,10.1,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,4.1905e+25,2.928e+02,1.407e+00,27.883,0.9821,1.0124e+24,3.15,2.42,36.40,3.9775e+25,95.32,94.92,28.00,1.1172e+24,1.53,2.67,16.00,0.113
0.0,22.500,22.00,48.00,2598.000,2575.500,1.330,75.9,4.233e+04,1.903e+00,16.671,18.689,176.9,1.481e+05,0.286,20.875,75.4,4.167e+04,1.881e+00,0.0,1.770e+00,2.046e+00,2.170e+00,14.0,7.24,165.7,2.24,1.2,-5.9,8.8,15.4,22.5,0.0,-7.6,9.4,14.9,9.4,10.2,10.2,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,4.0798e+25,2.929e+02,1.407e+00,27.883,0.9824,9.8568e+23,3.15,2.42,36.40,3.8725e+25,95.32,94.92,28.00,1.0877e+24,1.53,2.67,16.00,0.113
0.0,23.000,22.00,48.00,2598.500,2575.500,1.330,75.7,4.108e+04,1.853e+00,16.671,18.689,176.6,1.481e+05,0.277,21.375,75.1,4.043e+04,1.831e+00,0.0,1.722e+00,1.993e+00,2.116e+00,14.2,7.33,165.2,2.24,1.2,-6.0,8.9,15.6,22.9,0.0,-8.3,9.7,14.6,9.7,10.2,10.2,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,3.9721e+25,2.930e+02,1.407e+00,27.883,0.9827,9.5965e+23,3.15,2.42,36.40,3.7703e+25,95.32,94.92,28.00,1.0590e+24,1.53,2.67,16.00,0.113
0.0,23.500,22.00,48.00,2599.000,2575.500,1.329,75.4,3.987e+04,1.804e+00,16.671,18.689,176.3,1.481e+05,0.269,21.875,74.8,3.924e+04,1.783e+00,0.0,1.675e+00,1.943e+00,2.087e+00,15.7,7.42,163.9,2.23,1.2,-6.0,9.0,17.1,23.3,0.0,-8.4,7.8,14.9,7.8,10.3,10.3,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,3.8673e+25,2.931e+02,1.407e+00,27.883,0.9831,9.3432e+23,3.15,2.42,36.40,3.6707e+25,95.32,94.92,28.00,1.0311e+24,1.53,2.67,16.00,0.113
0.0,24.000,22.00,48.00,2599.500,2575.500,1.329,75.1,3.869e+04,1.756e+00,16.671,18.689,176.0,1.481e+05,0.261,22.375,74.5,3.807e+04,1.735e+00,0.0,1.629e+00,1.893e+00,2.072e+00,18.0,7.52,162.1,2.23,1.2,-6.1,9.1,19.4,23.7,0.0,-9.1,10.7,14.7,10.7,10.4,10.4,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,3.7652e+25,2.932e+02,1.406e+00,27.883,0.9834,9.0965e+23,3.15,2.42,36.40,3.5738e+25,95.32,94.92,28.00,1.0038e+24,1.53,2.67,16.00,0.113
0.0,24.500,22.00,48.00,2600.000,2575.500,1.328,74.9,3.753e+04,1.708e+00,16.503,18.037,175.8,1.481e+05,0.253,22.649,74.3,3.693e+04,1.688e+00,0.0,1.583e+00,1.843e+00,1.992e+00,16.6,7.61,162.8,2.22,1.2,-6.2,9.2,18.0,24.1,0.0,-10.5,13.1,13.6,13.1,10.4,10.4,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,3.6622e+25,2.933e+02,1.406e+00,27.883,0.9838,8.8478e+23,3.15,2.42,36.40,3.4761e+25,95.32,94.92,28.00,9.7639e+23,1.53,2.67,16.00,0.113
0.0,25.000,22.00,48.00,2600.500,2575.500,1.328,74.7,3.641e+04,1.661e+00,16.503,18.037,175.5,1.481e+05,0.246,23.149,74.1,3.582e+04,1.641e+00,0.0,1.538e+00,1.794e+00,1.964e+00,18.2,7.70,161.4,2.22,1.2,-6.3,9.3,19.7,24.5,0.0,-7.6,12.8,16.9,12.8,10.5,10.5,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,3.5621e+25,2.934e+02,1.406e+00,27.883,0.9841,8.6059e+23,3.15,2.42,36.40,3.3811e+25,95.32,94.92,28.00,9.4969e+23,1.53,2.67,16.00,0.113
0.0,25.500,22.00,48.00,2601.000,2575.500,1.327,74.5,3.533e+04,1.616e+00,16.503,18.037,175.3,1.481e+05,0.239,23.649,73.9,3.475e+04,1.596e+00,0.0,1.495e+00,1.747e+00,1.910e+00,18.2,7.80,161.3,2.21,1.2,-6.3,9.4,19.7,24.9,0.0,-10.3,12.3,14.5,12.3,10.6,10.6,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,3.4647e+25,2.936e+02,1.406e+00,27.883,0.9844,8.3706e+23,3.15,2.42,36.40,3.2886e+25,95.32,94.92,28.00,9.2372e+23,1.53,2.67,16.00,0.113
0.0,26.000,22.00,48.00,2601.500,2575.500,1.327,74.3,3.427e+04,1.572e+00,16.503,18.037,175.1,1.481e+05,0.231,24.149,73.7,3.371e+04,1.552e+00,0.0,1.453e+00,1.701e+00,1.827e+00,16.2,7.89,162.4,2.21,1.2,-6.4,9.6,17.7,25.3,0.0,-10.7,11.5,14.5,11.5,10.6,10.6,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,3.3700e+25,2.937e+02,1.406e+00,27.883,0.9848,8.1418e+23,3.15,2.42,36.40,3.1987e+25,95.32,94.92,28.00,8.9846e+23,1.53,2.67,16.00,0.113
0.0,26.500,22.00,48.00,2602.000,2575.500,1.326,74.1,3.324e+04,1.528e+00,16.370,17.675,174.9,1.481e+05,0.225,24.455,73.5,3.269e+04,1.509e+00,0.0,1.411e+00,1.655e+00,1.792e+00,17.3,7.98,161.5,2.20,1.3,-6.5,9.7,18.8,25.6,0.0,-11.8,11.6,13.8,11.6,10.7,10.7,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,3.2760e+25,2.937e+02,1.405e+00,27.883,0.9851,7.9147e+23,3.15,2.42,36.40,3.1095e+25,95.32,94.92,28.00,8.7340e+23,1.53,2.67,16.00,0.113
0.0,27.000,22.00,48.00,2602.500,2575.500,1.326,73.9,3.224e+04,1.485e+00,16.370,17.675,174.7,1.481e+05,0.218,24.955,73.3,3.170e+04,1.467e+00,0.0,1.370e+00,1.610e+00,1.721e+00,15.8,8.07,162.3,2.20,1.3,-6.6,9.8,17.3,26.0,0.0,-10.2,11.7,15.8,11.7,10.8,10.8,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,3.1846e+25,2.938e+02,1.405e+00,27.883,0.9854,7.6939e+23,3.15,2.42,36.40,3.0227e+25,95.32,94.92,28.00,8.4904e+23,1.53,2.67,16.00,0.113
0.0,27.500,22.00,48.00,2603.000,2575.500,1.325,73.7,3.127e+04,1.444e+00,16.370,17.675,174.4,1.481e+05,0.211,25.455,73.1,3.074e+04,1.426e+00,0.0,1.331e+00,1.567e+00,1.673e+00,15.9,8.17,162.0,2.19,1.3,-6.6,9.9,17.4,26.4,0.0,-10.5,12.6,15.9,12.6,10.9,10.9,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,3.0958e+25,2.939e+02,1.405e+00,27.883,0.9857,7.4793e+23,3.15,2.42,36.40,2.9384e+25,95.32,94.92,28.00,8.2536e+23,1.53,2.67,16.00,0.113
0.0,28.000,22.00,48.00,2603.500,2575.500,1.325,73.5,3.033e+04,1.404e+00,16.370,17.675,174.2,1.481e+05,0.205,25.955,72.9,2.982e+04,1.386e+00,0.0,1.293e+00,1.524e+00,1.634e+00,16.4,8.26,161.5,2.19,1.3,-6.7,10.0,17.9,26.8,0.0,-10.3,13.6,16.4,13.6,10.9,10.9,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,3.0094e+25,2.940e+02,1.405e+00,27.883,0.9861,7.2707e+23,3.15,2.42,36.40,2.8565e+25,95.32,94.92,28.00,8.0234e+23,1.53,2.67,16.00,0.113
0.0,28.500,22.00,48.00,2604.000,2575.500,1.324,73.3,2.941e+04,1.363e+00,16.267,17.199,174.1,1.481e+05,0.199,26.291,72.8,2.891e+04,1.346e+00,0.0,1.254e+00,1.482e+00,1.591e+00,16.7,8.35,161.2,2.18,1.3,-6.8,10.1,18.2,27.1,0.0,-12.9,11.5,14.2,11.5,11.0,11.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,2.9232e+25,2.941e+02,1.405e+00,27.883,0.9864,7.0623e+23,3.15,2.42,36.40,2.7746e+25,95.32,94.92,28.00,7.7935e+23,1.53,2.67,16.00,0.113
0.0,29.000,22.00,48.00,2604.500,2575.500,1.324,73.2,2.852e+04,1.324e+00,16.267,17.199,173.9,1.481e+05,0.193,26.791,72.6,2.803e+04,1.307e+00,0.0,1.217e+00,1.441e+00,1.539e+00,16.2,8.44,161.3,2.18,1.3,-6.9,10.2,17.8,27.5,0.0,-13.0,8.0,14.5,8.0,11.1,11.1,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,2.8394e+25,2.942e+02,1.405e+00,27.883,0.9867,6.8600e+23,3.15,2.42,36.40,2.6951e+25,95.32,94.92,28.00,7.5702e+23,1.53,2.67,16.00,0.113
0.0,29.500,22.00,48.00,2605.000,2575.500,1.323,73.1,2.766e+04,1.286e+00,16.267,17.199,173.8,1.481e+05,0.187,27.291,72.5,2.718e+04,1.269e+00,0.0,1.181e+00,1.401e+00,1.507e+00,17.1,8.54,160.6,2.17,1.3,-6.9,10.4,18.7,27.9,0.0,-13.5,9.7,14.4,9.7,11.1,11.1,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,2.7581e+25,2.943e+02,1.405e+00,27.883,0.9870,6.6634e+23,3.15,2.42,36.40,2.6179e+25,95.32,94.92,28.00,7.3533e+23,1.53,2.67,16.00,0.113
0.0,30.000,22.00,48.00,2605.500,2575.500,1.322,72.9,2.682e+04,1.250e+00,16.267,17.199,173.6,1.481e+05,0.181,27.791,72.3,2.635e+04,1.233e+00,0.0,1.146e+00,1.362e+00,1.456e+00,16.5,8.63,160.9,2.17,1.4,-7.0,10.5,18.1,28.3,0.0,-11.9,8.7,16.3,8.7,11.2,11.2,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,2.6790e+25,2.944e+02,1.405e+00,27.883,0.9873,6.4725e+23,3.15,2.42,36.40,2.5429e+25,95.32,94.92,28.00,7.1426e+23,1.53,2.67,16.00,0.113
0.0,30.500,22.00,48.00,2606.000,2575.500,1.322,72.8,2.601e+04,1.213e+00,16.190,17.038,173.5,1.481e+05,0.176,28.159,72.2,2.555e+04,1.197e+00,0.0,1.112e+00,1.324e+00,1.422e+00,17.2,8.72,160.3,2.16,1.4,-7.1,10.6,18.8,28.6,0.0,-10.0,6.3,18.6,6.3,11.3,11.3,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,2.6016e+25,2.945e+02,1.404e+00,27.883,0.9876,6.2853e+23,3.15,2.42,36.40,2.4693e+25,95.32,94.92,28.00,6.9360e+23,1.53,2.67,16.00,0.113
0.0,31.000,22.00,48.00,2606.500,2575.500,1.321,72.6,2.522e+04,1.178e+00,16.190,17.038,173.4,1.481e+05,0.170,28.659,72.1,2.477e+04,1.162e+00,0.0,1.079e+00,1.287e+00,1.361e+00,15.5,8.81,161.3,2.16,1.4,-7.2,10.7,17.1,29.0,0.0,-12.3,4.7,16.7,4.7,11.3,11.3,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,2.5263e+25,2.946e+02,1.404e+00,27.883,0.9879,6.1035e+23,3.15,2.42,36.40,2.3979e+25,95.32,94.92,28.00,6.7354e+23,1.53,2.67,16.00,0.113
0.0,31.500,22.00,48.00,2607.000,2575.500,1.321,72.5,2.445e+04,1.144e+00,16.190,17.038,173.2,1.481e+05,0.165,29.159,71.9,2.401e+04,1.129e+00,0.0,1.047e+00,1.251e+00,1.327e+00,16.0,8.90,160.8,2.15,1.4,-7.2,10.8,17.6,29.4,0.0,-14.2,6.9,15.1,6.9,11.4,11.4,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,2.4533e+25,2.947e+02,1.404e+00,27.883,0.9882,5.9270e+23,3.15,2.42,36.40,2.3286e+25,95.32,94.92,28.00,6.5407e+23,1.53,2.67,16.00,0.113
0.0,32.000,22.00,48.00,2607.500,2575.500,1.320,72.4,2.371e+04,1.111e+00,16.190,17.038,173.1,1.481e+05,0.160,29.659,71.8,2.328e+04,1.096e+00,0.0,1.016e+00,1.216e+00,1.284e+00,15.6,9.00,161.0,2.15,1.4,-7.3,10.9,17.2,29.7,0.0,-12.6,8.7,17.1,8.7,11.5,11.5,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,2.3823e+25,2.948e+02,1.404e+00,27.883,0.9885,5.7556e+23,3.15,2.42,36.40,2.2612e+25,95.32,94.92,28.00,6.3515e+23,1.53,2.67,16.00,0.113
0.0,32.500,22.00,48.00,2608.000,2575.500,1.320,72.3,2.298e+04,1.078e+00,16.127,16.726,173.0,1.481e+05,0.155,30.044,71.7,2.256e+04,1.063e+00,0.0,9.849e-01,1.181e+00,1.246e+00,15.6,9.09,160.9,2.15,1.4,-7.4,11.1,17.2,30.1,0.0,-9.8,5.3,20.3,5.3,11.6,11.6,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,2.3122e+25,2.948e+02,1.404e+00,27.883,0.9888,5.5861e+23,3.15,2.42,36.40,2.1946e+25,95.32,94.92,28.00,6.1644e+23,1.53,2.67,16.00,0.113
0.0,33.000,22.00,48.00,2608.500,2575.500,1.319,72.2,2.228e+04,1.047e+00,16.127,16.726,172.9,1.481e+05,0.150,30.544,71.6,2.187e+04,1.032e+00,0.0,9.550e-01,1.147e+00,1.197e+00,14.4,9.18,161.6,2.14,1.4,-7.5,11.2,16.0,30.5,0.0,-8.3,7.5,22.2,7.5,11.6,11.6,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,2.2441e+25,2.949e+02,1.404e+00,27.883,0.9890,5.4216e+23,3.15,2.42,36.40,2.1300e+25,95.32,94.92,28.00,5.9829e+23,1.53,2.67,16.00,0.113
0.0,33.500,22.00,48.00,2609.000,2575.500,1.319,72.1,2.160e+04,1.016e+00,16.127,16.726,172.8,1.481e+05,0.146,31.044,71.5,2.120e+04,1.001e+00,0.0,9.260e-01,1.114e+00,1.176e+00,15.8,9.27,160.5,2.14,1.4,-7.5,11.3,17.5,30.8,0.0,-13.5,4.5,17.3,4.5,11.7,11.7,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,2.1780e+25,2.950e+02,1.404e+00,27.883,0.9893,5.2619e+23,3.15,2.42,36.40,2.0673e+25,95.32,94.92,28.00,5.8067e+23,1.53,2.67,16.00,0.113
0.0,34.000,22.00,48.00,2609.500,2575.500,1.318,72.0,2.094e+04,9.860e-01,16.127,16.726,172.7,1.481e+05,0.141,31.544,71.4,2.055e+04,9.718e-01,0.0,8.980e-01,1.083e+00,1.140e+00,15.6,9.36,160.6,2.13,1.5,-7.6,11.4,17.3,31.2,0.0,-14.3,3.7,16.9,3.7,11.8,11.8,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,2.1138e+25,2.951e+02,1.404e+00,27.883,0.9896,5.1069e+23,3.15,2.42,36.40,2.0064e+25,95.32,94.92,28.00,5.6357e+23,1.53,2.67,16.00,0.113
0.0,34.500,22.00,48.00,2610.000,2575.500,1.318,71.9,2.030e+04,9.564e-01,16.099,16.404,172.6,1.481e+05,0.137,31.989,71.3,1.992e+04,9.425e-01,0.0,8.702e-01,1.051e+00,1.112e+00,16.3,9.45,160.1,2.13,1.5,-7.7,11.5,18.0,31.6,0.0,-13.4,2.7,18.2,2.7,11.8,11.8,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,2.0504e+25,2.952e+02,1.404e+00,27.883,0.9899,4.9536e+23,3.15,2.42,36.40,1.9462e+25,95.32,94.92,28.00,5.4665e+23,1.53,2.67,16.00,0.113
0.0,35.000,22.00,48.00,2610.500,2575.500,1.317,71.9,1.968e+04,9.276e-01,16.099,16.404,172.6,1.481e+05,0.133,32.489,71.3,1.931e+04,9.141e-01,0.0,8.433e-01,1.020e+00,1.067e+00,15.0,9.55,160.9,2.12,1.5,-7.7,11.6,16.7,31.9,0.0,-14.6,1.0,17.3,1.0,11.9,11.9,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.9888e+25,2.952e+02,1.404e+00,27.883,0.9901,4.8049e+23,3.15,2.42,36.40,1.8877e+25,95.32,94.92,28.00,5.3024e+23,1.53,2.67,16.00,0.113
0.0,35.500,22.00,48.00,2611.000,2575.500,1.317,71.8,1.908e+04,8.998e-01,16.099,16.404,172.5,1.481e+05,0.129,32.989,71.2,1.872e+04,8.865e-01,0.0,8.173e-01,9.907e-01,1.038e+00,15.4,9.64,160.6,2.12,1.5,-7.8,11.8,17.1,32.3,0.0,-13.8,1.4,18.5,1.4,12.0,12.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.9291e+25,2.953e+02,1.404e+00,27.883,0.9904,4.6607e+23,3.15,2.42,36.40,1.8311e+25,95.32,94.92,28.00,5.1432e+23,1.53,2.67,16.00,0.113
0.0,36.000,22.00,48.00,2611.500,2575.500,1.316,71.7,1.849e+04,8.728e-01,16.099,16.404,172.4,1.481e+05,0.125,33.489,71.2,1.814e+04,8.598e-01,0.0,7.920e-01,9.618e-01,9.876e-01,13.2,9.73,162.1,2.11,1.5,-7.9,11.9,14.9,32.6,0.0,-15.5,-0.2,17.1,-0.2,12.0,12.0,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.8712e+25,2.954e+02,1.403e+00,27.883,0.9906,4.5207e+23,3.15,2.42,36.40,1.7761e+25,95.32,94.92,28.00,4.9888e+23,1.53,2.67,16.00,0.113
0.0,36.500,22.00,48.00,2612.000,2575.500,1.316,71.7,1.793e+04,8.466e-01,16.082,16.443,172.4,1.481e+05,0.121,33.953,71.1,1.758e+04,8.339e-01,0.0,7.676e-01,9.338e-01,9.485e-01,12.0,9.82,162.9,2.11,1.5,-8.0,12.0,13.7,33.0,0.0,-14.3,1.2,18.7,1.2,12.1,12.1,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.8151e+25,2.955e+02,1.403e+00,27.883,0.9909,4.3853e+23,3.15,2.42,36.40,1.7229e+25,95.32,94.92,28.00,4.8394e+23,1.53,2.67,16.00,0.113
0.0,37.000,22.00,48.00,2612.500,2575.500,1.315,71.6,1.738e+04,8.213e-01,16.082,16.443,172.3,1.481e+05,0.117,34.453,71.0,1.704e+04,8.088e-01,0.0,7.439e-01,9.067e-01,8.966e-01,9.2,9.91,164.9,2.10,1.5,-8.0,12.1,10.9,33.4,0.0,-15.7,-0.0,17.7,-0.0,12.2,12.2,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.7608e+25,2.955e+02,1.403e+00,27.883,0.9911,4.2540e+23,3.15,2.42,36.40,1.6713e+25,95.32,94.92,28.00,4.6944e+23,1.53,2.67,16.00,0.113
0.0,37.500,22.00,48.00,2613.000,2575.500,1.315,71.5,1.685e+04,7.967e-01,16.082,16.443,172.3,1.481e+05,0.114,34.953,71.0,1.652e+04,7.845e-01,0.0,7.210e-01,8.803e-01,8.614e-01,8.1,10.00,165.7,2.10,1.6,-8.1,12.2,9.8,33.7,0.0,-12.9,2.2,20.8,2.2,12.3,12.3,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.7080e+25,2.956e+02,1.403e+00,27.883,0.9913,4.1266e+23,3.15,2.42,36.40,1.6212e+25,95.32,94.92,28.00,4.5538e+23,1.53,2.67,16.00,0.113
0.0,38.000,22.00,48.00,2613.500,2575.500,1.314,71.5,1.633e+04,7.728e-01,16.082,16.443,172.2,1.481e+05,0.110,35.453,70.9,1.601e+04,7.609e-01,0.0,6.988e-01,8.547e-01,8.283e-01,7.2,10.09,166.3,2.10,1.6,-8.2,12.3,8.9,34.1,0.0,-15.3,2.5,18.8,2.5,12.3,12.3,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.6569e+25,2.957e+02,1.403e+00,27.883,0.9915,4.0030e+23,3.15,2.42,36.40,1.5727e+25,95.32,94.92,28.00,4.4174e+23,1.53,2.67,16.00,0.113
0.0,38.500,22.00,48.00,2614.000,2575.500,1.314,71.4,1.583e+04,7.496e-01,16.065,16.415,172.1,1.481e+05,0.107,35.917,70.8,1.552e+04,7.380e-01,0.0,6.772e-01,8.299e-01,8.175e-01,9.0,10.18,164.8,2.09,1.6,-8.2,12.5,10.8,34.4,0.0,-14.5,-0.2,19.9,-0.2,12.4,12.4,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.6072e+25,2.957e+02,1.403e+00,27.883,0.9917,3.8829e+23,3.15,2.42,36.40,1.5255e+25,95.32,94.92,28.00,4.2849e+23,1.53,2.67,16.00,0.113
0.0,39.000,22.00,48.00,2614.500,2575.500,1.313,71.3,1.535e+04,7.272e-01,16.065,16.415,172.1,1.481e+05,0.104,36.417,70.8,1.504e+04,7.157e-01,0.0,6.563e-01,8.057e-01,8.116e-01,11.6,10.27,162.9,2.09,1.6,-8.3,12.6,13.4,34.8,0.0,-10.4,-1.5,24.4,-1.5,12.5,12.5,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.5590e+25,2.958e+02,1.403e+00,27.883,0.9919,3.7664e+23,3.15,2.42,36.40,1.4797e+25,95.32,94.92,28.00,4.1563e+23,1.53,2.67,16.00,0.113
0.0,39.500,22.00,48.00,2615.000,2575.500,1.313,71.3,1.488e+04,7.053e-01,16.065,16.415,172.0,1.481e+05,0.100,36.917,70.7,1.458e+04,6.942e-01,0.0,6.360e-01,7.822e-01,7.933e-01,12.5,10.36,162.2,2.08,1.6,-8.4,12.7,14.3,35.1,0.0,-10.8,-1.4,24.3,-1.4,12.5,12.5,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.5122e+25,2.959e+02,1.403e+00,27.883,0.9922,3.6534e+23,3.15,2.42,36.40,1.4353e+25,95.32,94.92,28.00,4.0316e+23,1.53,2.67,16.00,0.113
0.0,40.000,22.00,48.00,2615.500,2575.500,1.312,71.2,1.442e+04,6.842e-01,16.065,16.415,172.0,1.481e+05,0.097,37.417,70.7,1.413e+04,6.733e-01,0.0,6.164e-01,7.594e-01,7.695e-01,12.5,10.45,162.1,2.08,1.6,-8.5,12.8,14.3,35.5,0.0,-11.9,-1.3,23.6,-1.3,12.6,12.6,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.4668e+25,2.959e+02,1.403e+00,27.883,0.9924,3.5438e+23,3.15,2.42,36.40,1.3923e+25,95.32,94.92,28.00,3.9107e+23,1.53,2.67,16.00,0.113
0.0,40.500,22.00,48.00,2616.000,2575.500,1.312,71.2,1.398e+04,6.630e-01,16.075,15.937,172.0,1.481e+05,0.094,37.939,70.7,1.369e+04,6.525e-01,0.0,5.968e-01,7.366e-01,7.348e-01,10.8,10.55,163.4,2.07,1.6,-8.5,12.9,12.6,35.8,0.0,-10.3,0.3,25.5,0.3,12.7,12.7,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.4215e+25,2.960e+02,1.403e+00,27.883,0.9926,3.4343e+23,3.15,2.42,36.40,1.3493e+25,95.32,94.92,28.00,3.7899e+23,1.53,2.67,16.00,0.113
0.0,41.000,22.00,48.00,2616.500,2575.500,1.311,71.2,1.355e+04,6.426e-01,16.075,15.937,172.0,1.481e+05,0.092,38.439,70.7,1.327e+04,6.323e-01,0.0,5.778e-01,7.145e-01,7.207e-01,12.2,10.64,162.4,2.07,1.6,-8.6,13.0,14.0,36.2,0.0,-10.3,2.2,25.9,2.2,12.7,12.7,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.3776e+25,2.960e+02,1.403e+00,27.883,0.9927,3.3282e+23,3.15,2.42,36.40,1.3076e+25,95.32,94.92,28.00,3.6728e+23,1.53,2.67,16.00,0.113
0.0,41.500,22.00,48.00,2617.000,2575.500,1.311,71.2,1.314e+04,6.227e-01,16.075,15.937,172.0,1.481e+05,0.089,38.939,70.6,1.286e+04,6.128e-01,0.0,5.595e-01,6.931e-01,7.047e-01,13.2,10.73,161.7,2.07,1.6,-8.7,13.1,15.0,36.5,0.0,-10.6,2.8,26.0,2.8,12.8,12.8,137.02,17.73,139.18,18.08,84.48,74.92,9.94,1377648.0,1.3350e+25,2.961e+02,1.403e+00,27.883,0.9929,3.2254e+23,3.15,2.42,36.40,1.2672e+25,95.32,94.92,28.00,3.5593e+23,1.53,2.67,16.00,0.113
