ElapsedTime_s,Height_km,Latitude_deg,LongitudeW_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeW_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,H2nd_m3,H2mass_pct,H2mole_pct,H2amw,Hend_m3,Hemass_pct,Hemole_pct,Heamw,CH4nd_m3,CH4mass_pct,CH4mole_pct,CH4amw,
0.0,43.000,22.00,48.00,25517.273,25474.273,8.699,53.8,1.743e+04,9.061e-02,21.795,23.245,565.3,1.000e+05,0.174,38.077,53.8,1.743e+04,9.061e-02,0.0,8.314e-02,9.876e-02,1.065e-01,17.6,8.62,521.4,5.87,0.0,-8.2,9.0,17.6,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,2.3425e+25,3.574e+03,1.662e+00,2.330,1.0013,1.9777e+25,73.21,84.43,2.02,3.6458e+24,26.72,15.56,4.00,2.3425e+21,0.07,0.01,16.04,
0.0,44.000,22.00,48.00,25518.273,25474.273,8.699,53.7,1.665e+04,8.680e-02,21.795,23.245,564.5,1.000e+05,0.166,39.077,53.7,1.665e+04,8.680e-02,0.0,7.952e-02,9.474e-02,9.810e-02,13.0,8.77,531.0,5.87,0.0,-8.4,9.1,13.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,2.2441e+25,3.574e+03,1.662e+00,2.329,1.0013,1.8949e+25,73.22,84.44,2.02,3.4900e+24,26.71,15.55,4.00,2.2441e+21,0.07,0.01,16.04,
0.0,45.000,22.00,48.00,25519.273,25474.273,8.698,53.5,1.590e+04,8.315e-02,21.795,23.245,563.8,1.000e+05,0.159,40.077,53.5,1.590e+04,8.315e-02,0.0,7.606e-02,9.089e-02,9.505e-02,14.3,8.92,527.3,5.87,0.0,-8.5,9.3,14.3,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,2.1498e+25,3.574e+03,1.662e+00,2.329,1.0013,1.8155e+25,73.24,84.45,2.02,3.3408e+24,26.69,15.54,4.00,2.1498e+21,0.07,0.01,16.04,
0.0,46.000,22.00,48.00,25520.273,25474.273,8.697,53.4,1.518e+04,7.949e-02,21.494,22.256,563.3,1.000e+05,0.152,40.524,53.4,1.518e+04,7.949e-02,0.0,7.261e-02,8.702e-02,9.102e-02,14.5,9.06,526.4,5.87,0.0,-8.7,9.5,14.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,2.0551e+25,3.574e+03,1.662e+00,2.329,1.0013,1.7353e+25,73.22,84.44,2.02,3.1961e+24,26.71,15.55,4.00,2.0551e+21,0.07,0.01,16.04,
0.0,47.000,22.00,48.00,25521.273,25474.273,8.697,53.3,1.449e+04,7.600e-02,21.494,22.256,562.9,1.000e+05,0.145,41.524,53.3,1.449e+04,7.600e-02,0.0,6.932e-02,8.332e-02,8.910e-02,17.2,9.21,519.8,5.87,0.0,-8.8,9.6,17.2,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.9646e+25,3.574e+03,1.662e+00,2.330,1.0013,1.6586e+25,73.21,84.43,2.02,3.0578e+24,26.72,15.56,4.00,1.9647e+21,0.07,0.01,16.04,
0.0,48.000,22.00,48.00,25522.273,25474.273,8.696,53.3,1.383e+04,7.266e-02,21.494,22.256,562.4,1.000e+05,0.138,42.524,53.3,1.383e+04,7.266e-02,0.0,6.618e-02,7.978e-02,8.831e-02,21.5,9.36,510.2,5.87,0.0,-8.9,9.8,21.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.8781e+25,3.573e+03,1.662e+00,2.330,1.0013,1.5854e+25,73.19,84.41,2.02,2.9254e+24,26.74,15.58,4.00,1.8782e+21,0.07,0.01,16.04,
0.0,49.000,22.00,48.00,25523.273,25474.273,8.695,53.2,1.320e+04,6.947e-02,21.494,22.256,562.0,1.000e+05,0.132,43.524,53.2,1.320e+04,6.947e-02,0.0,6.317e-02,7.639e-02,8.227e-02,18.4,9.51,516.4,5.87,0.0,-9.1,10.0,18.4,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.7954e+25,3.573e+03,1.662e+00,2.330,1.0013,1.5153e+25,73.17,84.40,2.02,2.7987e+24,26.76,15.59,4.00,1.7955e+21,0.07,0.01,16.04,
0.0,50.000,22.00,48.00,25524.273,25474.273,8.694,53.1,1.260e+04,6.642e-02,21.494,22.256,561.5,1.000e+05,0.126,44.524,53.1,1.260e+04,6.642e-02,0.0,6.031e-02,7.314e-02,8.068e-02,21.5,9.66,509.5,5.87,0.0,-9.2,10.1,21.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.7163e+25,3.573e+03,1.662e+00,2.330,1.0013,1.4484e+25,73.15,84.39,2.02,2.6775e+24,26.78,15.60,4.00,1.7164e+21,0.07,0.01,16.04,
0.0,51.000,22.00,48.00,25525.273,25474.273,8.694,53.1,1.202e+04,6.340e-02,21.358,21.553,561.4,1.000e+05,0.120,45.242,53.1,1.202e+04,6.340e-02,0.0,5.749e-02,6.993e-02,7.674e-02,21.0,9.81,510.3,5.87,0.0,-9.3,10.3,21.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.6384e+25,3.573e+03,1.662e+00,2.330,1.0013,1.3826e+25,73.14,84.38,2.02,2.5570e+24,26.79,15.61,4.00,1.6385e+21,0.07,0.01,16.04,
0.0,52.000,22.00,48.00,25526.273,25474.273,8.693,53.1,1.147e+04,6.053e-02,21.358,21.553,561.3,1.000e+05,0.115,46.242,53.1,1.147e+04,6.053e-02,0.0,5.480e-02,6.686e-02,7.063e-02,16.7,9.96,519.6,5.87,0.0,-9.5,10.5,16.7,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.5641e+25,3.572e+03,1.662e+00,2.331,1.0013,1.3198e+25,73.14,84.38,2.02,2.4419e+24,26.80,15.61,4.00,1.5641e+21,0.07,0.01,16.04,
0.0,53.000,22.00,48.00,25527.273,25474.273,8.692,53.0,1.095e+04,5.779e-02,21.358,21.553,561.1,1.000e+05,0.109,47.242,53.0,1.095e+04,5.779e-02,0.0,5.224e-02,6.392e-02,6.854e-02,18.6,10.10,515.3,5.87,0.0,-9.6,10.6,18.6,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.4931e+25,3.572e+03,1.662e+00,2.331,1.0013,1.2598e+25,73.13,84.37,2.02,2.3319e+24,26.80,15.62,4.00,1.4932e+21,0.07,0.01,16.04,
0.0,54.000,22.00,48.00,25528.273,25474.273,8.692,53.0,1.045e+04,5.517e-02,21.358,21.553,561.0,1.000e+05,0.104,48.242,53.0,1.045e+04,5.517e-02,0.0,4.980e-02,6.111e-02,6.360e-02,15.3,10.25,522.5,5.87,0.0,-9.7,10.8,15.3,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.4254e+25,3.572e+03,1.662e+00,2.331,1.0013,1.2025e+25,73.12,84.37,2.02,2.2270e+24,26.81,15.62,4.00,1.4254e+21,0.07,0.01,16.04,
0.0,55.000,22.00,48.00,25529.273,25474.273,8.691,53.0,9.970e+03,5.266e-02,21.358,21.553,560.9,1.000e+05,0.100,49.242,53.0,9.970e+03,5.266e-02,0.0,4.747e-02,5.843e-02,6.064e-02,15.1,10.40,522.7,5.87,0.0,-9.9,10.9,15.1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.3607e+25,3.572e+03,1.662e+00,2.331,1.0013,1.1479e+25,73.11,84.36,2.02,2.1267e+24,26.82,15.63,4.00,1.3607e+21,0.07,0.01,16.04,
0.0,56.000,22.00,48.00,25530.273,25474.273,8.690,53.1,9.517e+03,5.021e-02,21.485,20.986,561.2,1.000e+05,0.095,50.537,53.1,9.517e+03,5.021e-02,0.0,4.520e-02,5.579e-02,5.823e-02,16.0,10.55,521.1,5.87,0.0,-10.0,11.1,16.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.2974e+25,3.572e+03,1.662e+00,2.331,1.0013,1.0944e+25,73.11,84.36,2.02,2.0280e+24,26.82,15.63,4.00,1.2973e+21,0.07,0.01,16.04,
0.0,57.000,22.00,48.00,25531.273,25474.273,8.689,53.1,9.084e+03,4.788e-02,21.485,20.986,561.5,1.000e+05,0.091,51.537,53.1,9.084e+03,4.788e-02,0.0,4.303e-02,5.327e-02,5.567e-02,16.3,10.69,520.7,5.87,0.0,-10.1,11.3,16.3,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.2370e+25,3.572e+03,1.661e+00,2.331,1.0013,1.0435e+25,73.10,84.36,2.02,1.9338e+24,26.83,15.63,4.00,1.2369e+21,0.07,0.01,16.04,
0.0,58.000,22.00,48.00,25532.273,25474.273,8.689,53.2,8.671e+03,4.565e-02,21.485,20.986,561.7,1.000e+05,0.087,52.537,53.2,8.671e+03,4.565e-02,0.0,4.097e-02,5.086e-02,5.253e-02,15.1,10.84,523.7,5.87,0.0,-10.3,11.4,15.1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.1794e+25,3.572e+03,1.661e+00,2.331,1.0013,9.9486e+24,73.10,84.35,2.02,1.8440e+24,26.83,15.64,4.00,1.1794e+21,0.07,0.01,16.04,
0.0,59.000,22.00,48.00,25533.273,25474.273,8.688,53.2,8.276e+03,4.353e-02,21.485,20.986,562.0,1.000e+05,0.083,53.537,53.2,8.276e+03,4.353e-02,0.0,3.901e-02,4.857e-02,5.081e-02,16.7,10.99,520.2,5.87,0.0,-10.4,11.6,16.7,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.1245e+25,3.572e+03,1.661e+00,2.331,1.0013,9.4852e+24,73.10,84.35,2.02,1.7584e+24,26.83,15.64,4.00,1.1245e+21,0.07,0.01,16.04,
0.0,60.000,22.00,48.00,25534.273,25474.273,8.687,53.3,7.900e+03,4.150e-02,21.485,20.986,562.3,1.000e+05,0.079,54.537,53.3,7.900e+03,4.150e-02,0.0,3.714e-02,4.638e-02,4.778e-02,15.1,11.13,524.0,5.87,0.0,-10.5,11.8,15.1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.0721e+25,3.572e+03,1.661e+00,2.331,1.0013,9.0434e+24,73.09,84.35,2.02,1.6768e+24,26.84,15.64,4.00,1.0721e+21,0.07,0.01,16.04,
0.0,61.000,22.00,48.00,25535.273,25474.273,8.687,53.3,7.543e+03,3.961e-02,21.636,21.467,562.4,1.000e+05,0.075,55.918,53.3,7.543e+03,3.961e-02,0.0,3.539e-02,4.433e-02,4.610e-02,16.4,11.28,521.3,5.87,0.0,-10.6,11.9,16.4,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,1.0233e+25,3.572e+03,1.661e+00,2.331,1.0013,8.6314e+24,73.09,84.35,2.02,1.6007e+24,26.84,15.64,4.00,1.0233e+21,0.07,0.01,16.04,
0.0,62.000,22.00,48.00,25536.273,25474.273,8.686,53.3,7.203e+03,3.781e-02,21.636,21.467,562.5,1.000e+05,0.072,56.918,53.3,7.203e+03,3.781e-02,0.0,3.373e-02,4.237e-02,4.251e-02,12.4,11.42,530.5,5.87,0.0,-10.8,12.1,12.4,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,9.7671e+24,3.571e+03,1.661e+00,2.331,1.0013,8.2382e+24,73.09,84.35,2.02,1.5280e+24,26.84,15.64,4.00,9.7670e+20,0.07,0.01,16.04,
0.0,63.000,22.00,48.00,25537.273,25474.273,8.685,53.4,6.877e+03,3.609e-02,21.636,21.467,562.6,1.000e+05,0.069,57.918,53.4,6.877e+03,3.609e-02,0.0,3.215e-02,4.050e-02,4.090e-02,13.3,11.57,528.4,5.87,0.0,-10.9,12.2,13.3,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,9.3224e+24,3.571e+03,1.661e+00,2.331,1.0014,7.8629e+24,73.09,84.34,2.02,1.4586e+24,26.85,15.65,4.00,9.3223e+20,0.07,0.01,16.04,
0.0,64.000,22.00,48.00,25538.273,25474.273,8.684,53.4,6.567e+03,3.444e-02,21.636,21.467,562.7,1.000e+05,0.066,58.918,53.4,6.567e+03,3.444e-02,0.0,3.064e-02,3.872e-02,3.867e-02,12.3,11.72,531.1,5.87,0.0,-11.0,12.4,12.3,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,8.8979e+24,3.571e+03,1.661e+00,2.331,1.0014,7.5047e+24,73.08,84.34,2.02,1.3923e+24,26.85,15.65,4.00,8.8978e+20,0.07,0.01,16.04,
0.0,65.000,22.00,48.00,25539.273,25474.273,8.684,53.4,6.270e+03,3.288e-02,21.636,21.467,562.8,1.000e+05,0.063,59.918,53.4,6.270e+03,3.288e-02,0.0,2.921e-02,3.701e-02,3.684e-02,12.0,11.86,531.6,5.87,0.0,-11.2,12.6,12.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,8.4927e+24,3.571e+03,1.661e+00,2.331,1.0014,7.1628e+24,73.08,84.34,2.02,1.3291e+24,26.85,15.65,4.00,8.4927e+20,0.07,0.01,16.04,
0.0,66.000,22.00,48.00,25540.273,25474.273,8.683,53.5,5.988e+03,3.133e-02,21.706,20.807,563.3,1.000e+05,0.060,61.114,53.5,5.988e+03,3.133e-02,0.0,2.780e-02,3.532e-02,3.423e-02,9.2,12.01,539.0,5.87,0.0,-11.3,12.7,9.2,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,8.0953e+24,3.572e+03,1.660e+00,2.331,1.0014,6.8289e+24,73.10,84.36,2.02,1.2656e+24,26.83,15.63,4.00,8.0953e+20,0.07,0.01,16.04,
0.0,67.000,22.00,48.00,25541.273,25474.273,8.682,53.6,5.718e+03,2.986e-02,21.706,20.807,563.8,1.000e+05,0.057,62.114,53.6,5.718e+03,2.986e-02,0.0,2.645e-02,3.371e-02,3.351e-02,12.2,12.15,532.3,5.87,0.0,-11.4,12.9,12.2,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,7.7164e+24,3.572e+03,1.660e+00,2.331,1.0013,6.5105e+24,73.13,84.37,2.02,1.2051e+24,26.80,15.62,4.00,7.7164e+20,0.07,0.01,16.04,
0.0,68.000,22.00,48.00,25542.273,25474.273,8.682,53.7,5.461e+03,2.846e-02,21.706,20.807,564.3,1.000e+05,0.055,63.114,53.7,5.461e+03,2.846e-02,0.0,2.518e-02,3.218e-02,3.177e-02,11.6,12.30,534.1,5.87,0.0,-11.5,13.1,11.6,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,7.3553e+24,3.573e+03,1.660e+00,2.330,1.0013,6.2070e+24,73.15,84.39,2.02,1.1475e+24,26.78,15.60,4.00,7.3553e+20,0.07,0.01,16.04,
0.0,69.000,22.00,48.00,25543.273,25474.273,8.681,53.8,5.215e+03,2.713e-02,21.706,20.807,564.9,1.000e+05,0.052,64.114,53.8,5.215e+03,2.713e-02,0.0,2.396e-02,3.071e-02,3.062e-02,12.9,12.44,531.7,5.87,0.0,-11.7,13.2,12.9,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,7.0111e+24,3.573e+03,1.660e+00,2.330,1.0013,5.9177e+24,73.17,84.40,2.02,1.0927e+24,26.76,15.59,4.00,7.0111e+20,0.07,0.01,16.04,
0.0,70.000,22.00,48.00,25544.273,25474.273,8.680,53.9,4.980e+03,2.585e-02,21.706,20.807,565.4,1.000e+05,0.050,65.114,53.9,4.980e+03,2.585e-02,0.0,2.280e-02,2.931e-02,2.842e-02,9.9,12.59,539.3,5.87,0.0,-11.8,13.4,9.9,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,6.6830e+24,3.574e+03,1.660e+00,2.330,1.0013,5.6418e+24,73.20,84.42,2.02,1.0405e+24,26.73,15.57,4.00,6.6830e+20,0.07,0.01,16.04,
0.0,71.000,22.00,48.00,25545.273,25474.273,8.680,54.0,4.757e+03,2.463e-02,21.816,20.666,566.1,1.000e+05,0.048,66.443,54.0,4.757e+03,2.463e-02,0.0,2.170e-02,2.797e-02,2.725e-02,10.6,12.73,538.2,5.87,0.0,-11.9,13.5,10.6,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,6.3671e+24,3.574e+03,1.659e+00,2.330,1.0013,5.3749e+24,73.19,84.42,2.02,9.9159e+23,26.74,15.57,4.00,6.3671e+20,0.07,0.01,16.04,
0.0,72.000,22.00,48.00,25546.273,25474.273,8.679,54.2,4.544e+03,2.347e-02,21.816,20.666,566.8,1.000e+05,0.045,67.443,54.2,4.544e+03,2.347e-02,0.0,2.064e-02,2.668e-02,2.476e-02,5.5,12.87,551.8,5.87,0.0,-12.0,13.7,5.5,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,6.0662e+24,3.573e+03,1.659e+00,2.330,1.0013,5.1206e+24,73.19,84.41,2.02,9.4497e+23,26.74,15.58,4.00,6.0662e+20,0.07,0.01,16.04,
0.0,73.000,22.00,48.00,25547.273,25474.273,8.678,54.3,4.340e+03,2.236e-02,21.816,20.666,567.4,1.000e+05,0.043,68.443,54.3,4.340e+03,2.236e-02,0.0,1.964e-02,2.546e-02,2.301e-02,2.9,13.02,559.4,5.87,0.0,-12.2,13.9,2.9,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,5.7795e+24,3.573e+03,1.659e+00,2.330,1.0013,4.8784e+24,73.18,84.41,2.02,9.0055e+23,26.75,15.58,4.00,5.7795e+20,0.07,0.01,16.04,
0.0,74.000,22.00,48.00,25548.273,25474.273,8.677,54.5,4.146e+03,2.130e-02,21.816,20.666,568.1,1.000e+05,0.041,69.443,54.5,4.146e+03,2.130e-02,0.0,1.868e-02,2.429e-02,2.065e-02,-3.1,13.16,577.1,5.87,0.0,-12.3,14.0,-3.1,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,5.5063e+24,3.573e+03,1.659e+00,2.330,1.0013,4.6476e+24,73.17,84.40,2.02,8.5821e+23,26.76,15.59,4.00,5.5063e+20,0.07,0.01,16.04,
0.0,75.000,22.00,48.00,25549.273,25474.273,8.677,54.6,3.960e+03,2.030e-02,21.816,20.666,568.8,1.000e+05,0.040,70.443,54.6,3.960e+03,2.030e-02,0.0,1.778e-02,2.318e-02,1.927e-02,-5.0,13.31,583.7,5.87,0.0,-12.4,14.2,-5.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,5.2461e+24,3.573e+03,1.658e+00,2.330,1.0014,4.4277e+24,73.17,84.40,2.02,8.1787e+23,26.76,15.59,4.00,5.2461e+20,0.07,0.01,16.04,
0.0,76.000,22.00,48.00,25550.273,25474.273,8.676,54.7,3.788e+03,1.937e-02,22.471,21.418,569.4,1.000e+05,0.038,73.556,54.7,3.788e+03,1.937e-02,0.0,1.694e-02,2.215e-02,1.806e-02,-6.8,13.45,589.8,5.87,0.0,-12.5,14.3,-6.8,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,5.0069e+24,3.573e+03,1.658e+00,2.330,1.0013,4.2259e+24,73.17,84.40,2.02,7.8047e+23,26.76,15.59,4.00,5.0069e+20,0.07,0.01,16.04,
0.0,77.000,22.00,48.00,25551.273,25474.273,8.675,54.8,3.623e+03,1.849e-02,22.471,21.418,570.0,1.000e+05,0.036,74.556,54.8,3.623e+03,1.849e-02,0.0,1.615e-02,2.117e-02,1.794e-02,-3.0,13.59,578.7,5.87,0.0,-12.7,14.5,-3.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.7785e+24,3.573e+03,1.658e+00,2.330,1.0013,4.0333e+24,73.17,84.40,2.02,7.4478e+23,26.76,15.59,4.00,4.7785e+20,0.07,0.01,16.04,
0.0,78.000,22.00,48.00,25552.273,25474.273,8.675,55.0,3.465e+03,1.764e-02,22.471,21.418,570.6,1.000e+05,0.035,75.556,55.0,3.465e+03,1.764e-02,0.0,1.539e-02,2.023e-02,1.808e-02,2.5,13.74,563.6,5.87,0.0,-12.8,14.7,2.5,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.5606e+24,3.573e+03,1.658e+00,2.330,1.0013,3.8494e+24,73.18,84.41,2.02,7.1072e+23,26.75,15.58,4.00,4.5606e+20,0.07,0.01,16.04,
0.0,79.000,22.00,48.00,25553.273,25474.273,8.674,55.1,3.314e+03,1.684e-02,22.471,21.418,571.2,1.000e+05,0.033,76.556,55.1,3.314e+03,1.684e-02,0.0,1.466e-02,1.934e-02,1.758e-02,4.4,13.88,558.9,5.87,0.0,-12.9,14.8,4.4,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.3526e+24,3.573e+03,1.658e+00,2.330,1.0013,3.6740e+24,73.18,84.41,2.02,6.7822e+23,26.75,15.58,4.00,4.3526e+20,0.07,0.01,16.04,
0.0,80.000,22.00,48.00,25554.273,25474.273,8.673,55.2,3.170e+03,1.607e-02,22.471,21.418,571.7,1.000e+05,0.032,77.556,55.2,3.170e+03,1.607e-02,0.0,1.398e-02,1.848e-02,1.677e-02,4.3,14.02,559.7,5.87,0.0,-13.0,15.0,4.3,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,4.1541e+24,3.573e+03,1.657e+00,2.330,1.0013,3.5065e+24,73.18,84.41,2.02,6.4721e+23,26.75,15.58,4.00,4.1541e+20,0.07,0.01,16.04,
0.0,81.000,22.00,48.00,25555.273,25474.273,8.672,55.4,3.033e+03,1.532e-02,22.566,20.747,572.8,1.000e+05,0.030,78.887,55.4,3.033e+03,1.532e-02,0.0,1.332e-02,1.761e-02,1.540e-02,0.6,14.00,571.2,5.87,0.0,-13.0,15.0,0.6,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,3.9584e+24,3.573e+03,1.657e+00,2.330,1.0013,3.3409e+24,73.17,84.40,2.02,6.1703e+23,26.76,15.59,4.00,3.9583e+20,0.07,0.01,16.04,
0.0,82.000,22.00,48.00,25556.273,25474.273,8.672,55.6,2.901e+03,1.459e-02,22.566,20.747,573.9,1.000e+05,0.029,79.887,55.6,2.901e+03,1.459e-02,0.0,1.270e-02,1.678e-02,1.511e-02,3.5,13.98,563.9,5.87,0.0,-13.0,15.0,3.5,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,3.7718e+24,3.573e+03,1.657e+00,2.330,1.0013,3.1832e+24,73.16,84.39,2.02,5.8825e+23,26.77,15.60,4.00,3.7718e+20,0.07,0.01,16.04,
0.0,83.000,22.00,48.00,25557.273,25474.273,8.671,55.9,2.775e+03,1.391e-02,22.566,20.747,574.9,1.000e+05,0.028,80.887,55.9,2.775e+03,1.391e-02,0.0,1.210e-02,1.598e-02,1.470e-02,5.7,13.96,559.2,5.87,0.0,-13.0,14.9,5.7,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,3.5941e+24,3.573e+03,1.656e+00,2.330,1.0013,3.0329e+24,73.15,84.39,2.02,5.6082e+23,26.78,15.60,4.00,3.5941e+20,0.07,0.01,16.04,
0.0,84.000,22.00,48.00,25558.273,25474.273,8.670,56.1,2.655e+03,1.325e-02,22.566,20.747,576.0,1.000e+05,0.027,81.887,56.1,2.655e+03,1.325e-02,0.0,1.153e-02,1.523e-02,1.429e-02,7.8,13.94,554.8,5.87,0.0,-13.0,14.9,7.8,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,3.4247e+24,3.572e+03,1.656e+00,2.331,1.0013,2.8897e+24,73.14,84.38,2.02,5.3466e+23,26.80,15.61,4.00,3.4247e+20,0.07,0.01,16.04,
0.0,85.000,22.00,48.00,25559.273,25474.273,8.670,56.3,2.540e+03,1.263e-02,22.566,20.747,577.0,1.000e+05,0.025,82.887,56.3,2.540e+03,1.263e-02,0.0,1.099e-02,1.451e-02,1.298e-02,2.8,13.92,569.2,5.87,0.0,-13.0,14.9,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,46.51,318.04,18.00,73.18,171.92,19.81,62064.0,3.2634e+24,3.572e+03,1.656e+00,2.331,1.0013,2.7533e+24,73.12,84.37,2.02,5.0973e+23,26.81,15.62,4.00,3.2633e+20,0.07,0.01,16.04,
