ElapsedTime_s,Height_km,Latitude_deg,LongitudeE_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeE_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,
0.0,1869.000,22.00,48.00,72651.555,70782.555,22.368,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1870.000,22.00,48.00,72652.555,70782.555,22.367,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1871.000,22.00,48.00,72653.555,70782.555,22.366,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1872.000,22.00,48.00,72654.555,70782.555,22.366,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1873.000,22.00,48.00,72655.555,70782.555,22.365,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1874.000,22.00,48.00,72656.555,70782.555,22.364,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1875.000,22.00,48.00,72657.555,70782.555,22.363,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1876.000,22.00,48.00,72658.555,70782.555,22.363,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1877.000,22.00,48.00,72659.555,70782.555,22.362,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1878.000,22.00,48.00,72660.555,70782.555,22.361,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1879.000,22.00,48.00,72661.555,70782.555,22.361,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1880.000,22.00,48.00,72662.555,70782.555,22.360,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1881.000,22.00,48.00,72663.555,70782.555,22.359,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1882.000,22.00,48.00,72664.555,70782.555,22.359,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1883.000,22.00,48.00,72665.555,70782.555,22.358,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1884.000,22.00,48.00,72666.555,70782.555,22.357,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1885.000,22.00,48.00,72667.555,70782.555,22.356,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1886.000,22.00,48.00,72668.555,70782.555,22.356,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1887.000,22.00,48.00,72669.555,70782.555,22.355,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1888.000,22.00,48.00,72670.555,70782.555,22.354,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1889.000,22.00,48.00,72671.555,70782.555,22.354,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1890.000,22.00,48.00,72672.555,70782.555,22.353,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1891.000,22.00,48.00,72673.555,70782.555,22.352,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1892.000,22.00,48.00,72674.555,70782.555,22.352,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1893.000,22.00,48.00,72675.555,70782.555,22.351,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1894.000,22.00,48.00,72676.555,70782.555,22.350,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1895.000,22.00,48.00,72677.555,70782.555,22.349,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1896.000,22.00,48.00,72678.555,70782.555,22.349,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1897.000,22.00,48.00,72679.555,70782.555,22.348,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1898.000,22.00,48.00,72680.555,70782.555,22.347,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1899.000,22.00,48.00,72681.555,70782.555,22.347,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1900.000,22.00,48.00,72682.555,70782.555,22.346,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1901.000,22.00,48.00,72683.555,70782.555,22.345,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1902.000,22.00,48.00,72684.555,70782.555,22.344,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1903.000,22.00,48.00,72685.555,70782.555,22.344,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1904.000,22.00,48.00,72686.555,70782.555,22.343,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1905.000,22.00,48.00,72687.555,70782.555,22.342,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1906.000,22.00,48.00,72688.555,70782.555,22.342,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1907.000,22.00,48.00,72689.555,70782.555,22.341,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1908.000,22.00,48.00,72690.555,70782.555,22.340,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1909.000,22.00,48.00,72691.555,70782.555,22.340,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1910.000,22.00,48.00,72692.555,70782.555,22.339,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1911.000,22.00,48.00,72693.555,70782.555,22.338,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1912.000,22.00,48.00,72694.555,70782.555,22.337,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1913.000,22.00,48.00,72695.555,70782.555,22.337,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1914.000,22.00,48.00,72696.555,70782.555,22.336,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1915.000,22.00,48.00,72697.555,70782.555,22.335,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1916.000,22.00,48.00,72698.555,70782.555,22.335,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1917.000,22.00,48.00,72699.555,70782.555,22.334,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1918.000,22.00,48.00,72700.555,70782.555,22.333,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1919.000,22.00,48.00,72701.555,70782.555,22.333,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1920.000,22.00,48.00,72702.555,70782.555,22.332,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
0.0,1921.000,22.00,48.00,72703.555,70782.555,22.331,900.5,9.695e-05,2.589e-11,163.472,176.947,2297.6,1.000e+05,0.000,3392.735,900.5,9.695e-05,2.589e-11,0.0,2.589e-11,2.589e-11,2.589e-11,0.0,0.00,2297.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,4.158e+03,1.410e+00,0.000,0.0000,
