ElapsedTime_s,Height_km,Latitude_deg,LongitudeW_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeW_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,H2nd_m3,H2mass_pct,H2mole_pct,H2amw,Hend_m3,Hemass_pct,Hemole_pct,Heamw,CH4nd_m3,CH4mass_pct,CH4mole_pct,CH4amw,MinMaxFactor
0.0,42.000,22.00,48.00,24745.308,24703.308,10.946,50.4,7.513e+03,4.685e-02,14.635,14.484,515.3,1.000e+05,0.075,37.884,51.1,7.712e+03,4.736e-02,0.0,4.305e-02,5.098e-02,5.494e-02,17.3,8.47,475.8,5.87,-1.1,-9.1,7.6,16.0,-282.8,0.0,-11.1,14.1,-293.9,14.1,29.4,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,1.0803e+25,3.185e+03,1.656e+00,2.609,0.9994,8.6144e+24,61.74,79.74,2.02,2.0206e+24,28.68,18.70,4.00,1.6845e+23,9.59,1.56,16.04,-0.099
0.0,43.000,22.00,48.00,24746.308,24703.308,10.945,50.4,7.017e+03,4.372e-02,14.635,14.484,515.4,1.000e+05,0.070,38.884,51.2,7.210e+03,4.422e-02,0.0,4.012e-02,4.765e-02,5.140e-02,17.6,8.62,475.4,5.87,-1.1,-9.3,7.8,16.2,-282.1,0.0,-27.4,17.0,-309.5,17.0,29.8,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,1.0082e+25,3.185e+03,1.655e+00,2.609,0.9994,8.0393e+24,61.74,79.74,2.02,1.8857e+24,28.68,18.70,4.00,1.5717e+23,9.58,1.56,16.04,-0.099
0.0,44.000,22.00,48.00,24747.308,24703.308,10.944,50.4,6.553e+03,4.081e-02,14.635,14.484,515.6,1.000e+05,0.066,39.884,51.2,6.741e+03,4.129e-02,0.0,3.739e-02,4.454e-02,4.612e-02,13.0,8.77,485.0,5.87,-1.2,-9.5,7.9,11.7,-281.5,0.0,-26.7,16.3,-308.1,16.3,30.1,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,9.4091e+24,3.185e+03,1.655e+00,2.609,0.9995,7.5026e+24,61.74,79.74,2.02,1.7599e+24,28.68,18.70,4.00,1.4664e+23,9.58,1.56,16.04,-0.099
0.0,45.000,22.00,48.00,24748.308,24703.308,10.943,50.4,6.121e+03,3.808e-02,14.635,14.484,515.8,1.000e+05,0.061,40.884,51.3,6.302e+03,3.856e-02,0.0,3.484e-02,4.163e-02,4.354e-02,14.3,8.92,482.4,5.87,-1.2,-9.6,8.0,12.9,-280.8,0.0,-33.8,15.9,-314.6,15.9,30.4,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,8.7810e+24,3.186e+03,1.655e+00,2.609,0.9995,7.0018e+24,61.74,79.74,2.02,1.6424e+24,28.68,18.70,4.00,1.3682e+23,9.58,1.56,16.04,-0.099
0.0,46.000,22.00,48.00,24749.308,24703.308,10.942,50.6,5.722e+03,3.547e-02,14.832,14.051,516.7,1.000e+05,0.057,42.434,51.5,5.899e+03,3.593e-02,0.0,3.240e-02,3.883e-02,4.061e-02,14.5,9.06,482.9,5.87,-1.3,-9.8,8.1,13.0,-280.1,0.0,-36.7,16.8,-316.9,16.8,30.7,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,8.1775e+24,3.186e+03,1.655e+00,2.609,0.9996,6.5206e+24,61.74,79.74,2.02,1.5295e+24,28.68,18.70,4.00,1.2738e+23,9.58,1.56,16.04,-0.099
0.0,47.000,22.00,48.00,24750.308,24703.308,10.941,50.8,5.349e+03,3.303e-02,14.832,14.051,517.6,1.000e+05,0.053,43.434,51.7,5.521e+03,3.349e-02,0.0,3.013e-02,3.621e-02,3.872e-02,17.2,9.21,478.0,5.87,-1.4,-10.0,8.1,15.6,-279.5,0.0,-36.4,9.1,-315.9,9.1,31.0,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,7.6154e+24,3.186e+03,1.655e+00,2.609,0.9996,6.0724e+24,61.74,79.74,2.02,1.4244e+24,28.68,18.70,4.00,1.1859e+23,9.58,1.56,16.04,-0.099
0.0,48.000,22.00,48.00,24751.308,24703.308,10.940,51.0,5.000e+03,3.076e-02,14.832,14.051,518.5,1.000e+05,0.050,44.434,52.0,5.167e+03,3.121e-02,0.0,2.802e-02,3.378e-02,3.739e-02,21.5,9.36,470.3,5.87,-1.4,-10.2,8.2,19.8,-278.8,0.0,-39.2,20.2,-318.0,20.2,31.4,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,7.0920e+24,3.186e+03,1.654e+00,2.609,0.9996,5.6551e+24,61.75,79.74,2.02,1.3265e+24,28.68,18.70,4.00,1.1041e+23,9.57,1.56,16.04,-0.099
0.0,49.000,22.00,48.00,24752.308,24703.308,10.939,51.2,4.674e+03,2.865e-02,14.832,14.051,519.4,1.000e+05,0.047,45.434,52.2,4.836e+03,2.909e-02,0.0,2.605e-02,3.150e-02,3.393e-02,18.4,9.51,477.3,5.87,-1.5,-10.4,8.3,16.6,-278.1,0.0,-45.7,29.0,-323.8,29.0,31.7,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,6.6046e+24,3.186e+03,1.654e+00,2.609,0.9996,5.2664e+24,61.75,79.74,2.02,1.2354e+24,28.68,18.70,4.00,1.0280e+23,9.57,1.56,16.04,-0.099
0.0,50.000,22.00,48.00,24753.308,24703.308,10.939,51.4,4.369e+03,2.668e-02,14.832,14.051,520.4,1.000e+05,0.044,46.434,52.4,4.526e+03,2.711e-02,0.0,2.423e-02,2.938e-02,3.241e-02,21.5,9.66,472.1,5.87,-1.6,-10.6,8.4,19.5,-277.5,0.0,-30.7,27.3,-308.1,27.3,32.0,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,6.1506e+24,3.186e+03,1.654e+00,2.609,0.9997,4.9045e+24,61.75,79.74,2.02,1.1505e+24,28.68,18.71,4.00,9.5706e+22,9.57,1.56,16.04,-0.099
0.0,51.000,22.00,48.00,24754.308,24703.308,10.938,51.6,4.089e+03,2.486e-02,15.116,14.145,521.5,1.000e+05,0.041,48.325,52.6,4.242e+03,2.529e-02,0.0,2.254e-02,2.742e-02,3.009e-02,21.0,9.81,474.0,5.87,-1.7,-10.9,8.4,19.0,-276.8,0.0,-43.9,24.7,-320.7,24.7,32.3,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,5.7307e+24,3.186e+03,1.653e+00,2.608,0.9997,4.5696e+24,61.75,79.74,2.02,1.0719e+24,28.68,18.70,4.00,8.9147e+22,9.57,1.56,16.04,-0.099
0.0,52.000,22.00,48.00,24755.308,24703.308,10.937,51.9,3.828e+03,2.316e-02,15.116,14.145,522.6,1.000e+05,0.038,49.325,52.9,3.976e+03,2.359e-02,0.0,2.097e-02,2.558e-02,2.703e-02,16.7,9.96,483.8,5.87,-1.8,-11.1,8.5,14.6,-276.1,0.0,-45.2,21.2,-321.3,21.2,32.6,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,5.3394e+24,3.187e+03,1.653e+00,2.608,0.9997,4.2576e+24,61.75,79.74,2.02,9.9873e+23,28.68,18.70,4.00,8.3037e+22,9.56,1.56,16.04,-0.099
0.0,53.000,22.00,48.00,24756.308,24703.308,10.936,52.1,3.583e+03,2.158e-02,15.116,14.145,523.8,1.000e+05,0.036,50.325,53.2,3.726e+03,2.200e-02,0.0,1.951e-02,2.387e-02,2.560e-02,18.6,10.10,480.9,5.87,-1.9,-11.3,8.5,16.4,-275.5,0.0,-50.0,21.2,-325.4,21.2,33.0,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,4.9748e+24,3.187e+03,1.653e+00,2.608,0.9997,3.9670e+24,61.75,79.74,2.02,9.3054e+23,28.68,18.70,4.00,7.7346e+22,9.56,1.55,16.04,-0.099
0.0,54.000,22.00,48.00,24757.308,24703.308,10.935,52.3,3.353e+03,2.011e-02,15.116,14.145,524.9,1.000e+05,0.034,51.325,53.4,3.492e+03,2.052e-02,0.0,1.815e-02,2.228e-02,2.318e-02,15.3,10.25,488.9,5.87,-2.0,-11.5,8.6,13.0,-274.8,0.0,-41.2,21.3,-316.0,21.3,33.3,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,4.6352e+24,3.187e+03,1.652e+00,2.608,0.9997,3.6961e+24,61.76,79.74,2.02,8.6700e+23,28.69,18.70,4.00,7.2045e+22,9.56,1.55,16.04,-0.099
0.0,55.000,22.00,48.00,24758.308,24703.308,10.934,52.6,3.139e+03,1.874e-02,15.116,14.145,526.0,1.000e+05,0.031,52.325,53.7,3.273e+03,1.914e-02,0.0,1.689e-02,2.079e-02,2.157e-02,15.1,10.40,490.2,5.87,-2.1,-11.7,8.6,12.7,-274.1,0.0,-41.9,24.2,-316.0,24.2,33.6,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,4.3187e+24,3.187e+03,1.652e+00,2.608,0.9998,3.4438e+24,61.76,79.74,2.02,8.0780e+23,28.69,18.70,4.00,6.7108e+22,9.56,1.55,16.04,-0.099
0.0,56.000,22.00,48.00,24759.308,24703.308,10.933,52.8,2.943e+03,1.748e-02,15.511,14.372,527.3,1.000e+05,0.029,54.689,54.0,3.073e+03,1.787e-02,0.0,1.573e-02,1.942e-02,2.027e-02,16.0,10.55,489.7,5.87,-2.2,-12.0,8.7,13.4,-273.4,0.0,-40.6,27.3,-314.1,27.3,33.9,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,4.0283e+24,3.187e+03,1.651e+00,2.608,0.9998,3.2122e+24,61.76,79.74,2.02,7.5348e+23,28.69,18.70,4.00,6.2577e+22,9.55,1.55,16.04,-0.099
0.0,57.000,22.00,48.00,24760.308,24703.308,10.932,53.1,2.759e+03,1.630e-02,15.511,14.372,528.6,1.000e+05,0.028,55.689,54.2,2.885e+03,1.669e-02,0.0,1.465e-02,1.814e-02,1.895e-02,16.3,10.69,490.2,5.87,-2.3,-12.2,8.7,13.6,-272.8,0.0,-53.1,19.0,-325.9,19.0,34.2,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,3.7574e+24,3.187e+03,1.651e+00,2.608,0.9998,2.9962e+24,61.76,79.74,2.02,7.0282e+23,28.69,18.70,4.00,5.8353e+22,9.55,1.55,16.04,-0.099
0.0,58.000,22.00,48.00,24761.308,24703.308,10.931,53.4,2.587e+03,1.521e-02,15.511,14.372,529.9,1.000e+05,0.026,56.689,54.5,2.708e+03,1.558e-02,0.0,1.365e-02,1.694e-02,1.750e-02,15.1,10.84,494.0,5.87,-2.4,-12.4,8.7,12.3,-272.1,0.0,-53.0,5.7,-325.1,5.7,34.6,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,3.5047e+24,3.187e+03,1.651e+00,2.608,0.9998,2.7948e+24,61.76,79.74,2.02,6.5556e+23,28.69,18.71,4.00,5.4413e+22,9.55,1.55,16.04,-0.099
0.0,59.000,22.00,48.00,24762.308,24703.308,10.930,53.6,2.425e+03,1.418e-02,15.511,14.372,531.2,1.000e+05,0.024,57.689,54.8,2.543e+03,1.455e-02,0.0,1.271e-02,1.583e-02,1.656e-02,16.7,10.99,491.6,5.87,-2.5,-12.6,8.8,13.8,-271.4,0.0,-54.4,12.1,-325.8,12.1,34.9,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,3.2691e+24,3.187e+03,1.650e+00,2.608,0.9998,2.6068e+24,61.76,79.74,2.02,6.1148e+23,28.69,18.71,4.00,5.0740e+22,9.55,1.55,16.04,-0.099
0.0,60.000,22.00,48.00,24763.308,24703.308,10.929,53.9,2.274e+03,1.323e-02,15.511,14.372,532.4,1.000e+05,0.023,58.689,55.1,2.387e+03,1.359e-02,0.0,1.184e-02,1.479e-02,1.523e-02,15.1,11.13,496.2,5.87,-2.6,-12.8,8.8,12.1,-270.8,0.0,-45.9,8.1,-316.7,8.1,35.2,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,3.0492e+24,3.187e+03,1.650e+00,2.608,0.9998,2.4316e+24,61.77,79.74,2.02,5.7037e+23,28.69,18.71,4.00,4.7314e+22,9.54,1.55,16.04,-0.099
0.0,61.000,22.00,48.00,24764.308,24703.308,10.928,54.3,2.138e+03,1.235e-02,16.193,14.448,534.4,1.000e+05,0.021,62.270,55.6,2.248e+03,1.269e-02,0.0,1.103e-02,1.382e-02,1.437e-02,16.4,11.28,495.3,5.87,-2.7,-13.1,8.9,13.2,-270.1,0.0,-35.2,-0.5,-305.3,-0.5,35.5,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,2.8453e+24,3.188e+03,1.649e+00,2.608,0.9998,2.2690e+24,61.77,79.74,2.02,5.3222e+23,28.69,18.71,4.00,4.4137e+22,9.54,1.55,16.04,-0.099
0.0,62.000,22.00,48.00,24765.308,24703.308,10.928,54.7,2.010e+03,1.152e-02,16.193,14.448,536.3,1.000e+05,0.020,63.270,56.0,2.116e+03,1.186e-02,0.0,1.028e-02,1.291e-02,1.295e-02,12.4,11.42,505.7,5.87,-2.8,-13.3,8.9,9.2,-269.4,0.0,-46.5,-6.2,-315.9,-6.2,35.8,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,2.6550e+24,3.188e+03,1.649e+00,2.608,0.9998,2.1172e+24,61.77,79.74,2.02,4.9663e+23,28.69,18.71,4.00,4.1173e+22,9.54,1.55,16.04,-0.099
0.0,63.000,22.00,48.00,24766.308,24703.308,10.927,55.1,1.889e+03,1.075e-02,16.193,14.448,538.2,1.000e+05,0.019,64.270,56.4,1.992e+03,1.108e-02,0.0,9.577e-03,1.206e-02,1.218e-02,13.3,11.57,505.5,5.87,-3.0,-13.5,8.9,10.0,-268.8,0.0,-56.0,2.0,-324.8,2.0,36.2,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,2.4775e+24,3.188e+03,1.648e+00,2.608,0.9999,1.9756e+24,61.77,79.74,2.02,4.6342e+23,28.69,18.71,4.00,3.8407e+22,9.54,1.55,16.04,-0.099
0.0,64.000,22.00,48.00,24767.308,24703.308,10.926,55.5,1.776e+03,1.003e-02,16.193,14.448,540.1,1.000e+05,0.018,65.270,56.8,1.875e+03,1.035e-02,0.0,8.924e-03,1.127e-02,1.126e-02,12.3,11.72,509.8,5.87,-3.1,-13.8,8.9,8.8,-268.1,0.0,-46.8,8.4,-314.9,8.4,36.5,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,2.3118e+24,3.188e+03,1.647e+00,2.608,0.9999,1.8435e+24,61.77,79.74,2.02,4.3243e+23,28.69,18.71,4.00,3.5828e+22,9.53,1.55,16.04,-0.099
0.0,65.000,22.00,48.00,24768.308,24703.308,10.925,55.9,1.670e+03,9.361e-03,16.193,14.448,542.0,1.000e+05,0.017,66.270,57.3,1.765e+03,9.670e-03,0.0,8.316e-03,1.054e-02,1.049e-02,12.0,11.86,512.0,5.87,-3.2,-14.0,9.0,8.5,-267.4,0.0,-31.3,-3.7,-298.8,-3.7,36.8,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,2.1572e+24,3.188e+03,1.647e+00,2.608,0.9999,1.7202e+24,61.78,79.74,2.02,4.0351e+23,28.69,18.71,4.00,3.3422e+22,9.53,1.55,16.04,-0.099
0.0,66.000,22.00,48.00,24769.308,24703.308,10.924,56.5,1.574e+03,8.735e-03,16.949,14.495,544.6,1.000e+05,0.016,70.365,57.8,1.666e+03,9.036e-03,0.0,7.749e-03,9.846e-03,9.541e-03,9.2,12.01,521.1,5.87,-3.3,-14.2,9.0,5.6,-266.8,0.0,-23.0,4.2,-289.7,4.2,37.1,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,2.0134e+24,3.188e+03,1.646e+00,2.608,0.9999,1.6056e+24,61.78,79.75,2.02,3.7663e+23,28.70,18.71,4.00,3.1185e+22,9.53,1.55,16.04,-0.099
0.0,67.000,22.00,48.00,24770.308,24703.308,10.923,57.1,1.484e+03,8.152e-03,16.949,14.495,547.2,1.000e+05,0.015,71.365,58.4,1.573e+03,8.444e-03,0.0,7.221e-03,9.202e-03,9.147e-03,12.2,12.15,516.6,5.87,-3.5,-14.5,9.0,8.3,-266.1,0.0,-50.2,-6.3,-316.3,-6.3,37.4,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,1.8793e+24,3.189e+03,1.645e+00,2.607,1.0000,1.4986e+24,61.78,79.75,2.02,3.5153e+23,28.70,18.71,4.00,2.9098e+22,9.52,1.55,16.04,-0.099
0.0,68.000,22.00,48.00,24771.308,24703.308,10.922,57.7,1.399e+03,7.608e-03,16.949,14.495,549.8,1.000e+05,0.014,72.365,59.0,1.485e+03,7.892e-03,0.0,6.730e-03,8.601e-03,8.494e-03,11.6,12.30,520.4,5.87,-3.6,-14.7,9.0,7.6,-265.4,0.0,-53.6,-8.9,-319.0,-8.9,37.8,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,1.7541e+24,3.189e+03,1.644e+00,2.607,1.0000,1.3988e+24,61.78,79.75,2.02,3.2811e+23,28.70,18.71,4.00,2.7150e+22,9.52,1.55,16.04,-0.099
0.0,69.000,22.00,48.00,24772.308,24703.308,10.921,58.2,1.319e+03,7.102e-03,16.949,14.495,552.4,1.000e+05,0.013,73.365,59.6,1.402e+03,7.377e-03,0.0,6.273e-03,8.040e-03,8.016e-03,12.9,12.44,520.0,5.87,-3.7,-15.0,9.0,8.7,-264.8,0.0,-48.2,-12.2,-313.0,-12.2,38.1,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,1.6372e+24,3.189e+03,1.644e+00,2.607,1.0000,1.3056e+24,61.78,79.75,2.02,3.0625e+23,28.70,18.71,4.00,2.5333e+22,9.52,1.55,16.04,-0.099
0.0,70.000,22.00,48.00,24773.308,24703.308,10.920,58.8,1.243e+03,6.630e-03,16.949,14.495,555.0,1.000e+05,0.012,74.365,60.2,1.323e+03,6.896e-03,0.0,5.848e-03,7.516e-03,7.288e-03,9.9,12.59,529.4,5.87,-3.9,-15.2,9.0,5.7,-264.1,0.0,-53.8,-17.7,-317.9,-17.7,38.4,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,1.5281e+24,3.189e+03,1.643e+00,2.607,1.0000,1.2186e+24,61.78,79.75,2.02,2.8585e+23,28.70,18.71,4.00,2.3637e+22,9.52,1.55,16.04,-0.099
0.0,71.000,22.00,48.00,24774.308,24703.308,10.919,59.4,1.172e+03,6.189e-03,17.013,14.565,557.7,1.000e+05,0.012,75.649,60.8,1.249e+03,6.446e-03,0.0,5.451e-03,7.026e-03,6.846e-03,10.6,12.73,530.2,5.87,-4.0,-15.4,9.0,6.2,-263.4,0.0,-48.9,-15.7,-312.3,-15.7,38.7,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,1.4267e+24,3.189e+03,1.642e+00,2.607,1.0000,1.1378e+24,61.79,79.75,2.02,2.6689e+23,28.70,18.71,4.00,2.2062e+22,9.51,1.55,16.04,-0.099
0.0,72.000,22.00,48.00,24775.308,24703.308,10.918,60.0,1.105e+03,5.777e-03,17.013,14.565,560.3,1.000e+05,0.011,76.649,61.4,1.180e+03,6.026e-03,0.0,5.081e-03,6.569e-03,6.094e-03,5.5,12.87,545.6,5.87,-4.1,-15.7,9.0,1.1,-262.8,0.0,-57.6,-20.6,-320.4,-20.6,39.0,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,1.3321e+24,3.189e+03,1.641e+00,2.607,1.0000,1.0623e+24,61.79,79.75,2.02,2.4919e+23,28.70,18.71,4.00,2.0592e+22,9.51,1.55,16.04,-0.099
0.0,73.000,22.00,48.00,24776.308,24703.308,10.917,60.6,1.042e+03,5.394e-03,17.013,14.565,563.0,1.000e+05,0.010,77.649,62.0,1.114e+03,5.634e-03,0.0,4.737e-03,6.142e-03,5.550e-03,2.9,13.02,555.0,5.87,-4.3,-15.9,9.0,-1.5,-262.1,0.0,-50.0,-15.3,-312.1,-15.3,39.4,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,1.2437e+24,3.189e+03,1.640e+00,2.607,1.0000,9.9187e+23,61.79,79.75,2.02,2.3266e+23,28.70,18.71,4.00,1.9220e+22,9.51,1.55,16.04,-0.099
0.0,74.000,22.00,48.00,24777.308,24703.308,10.917,61.2,9.827e+02,5.037e-03,17.013,14.565,565.6,1.000e+05,0.010,78.649,62.6,1.052e+03,5.268e-03,0.0,4.417e-03,5.743e-03,4.882e-03,-3.1,13.16,574.5,5.87,-4.4,-16.1,9.0,-7.3,-261.4,0.0,-56.8,-19.0,-318.2,-19.0,39.7,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,1.1613e+24,3.189e+03,1.639e+00,2.607,1.0000,9.2609e+23,61.79,79.75,2.02,2.1723e+23,28.70,18.71,4.00,1.7940e+22,9.50,1.54,16.04,-0.099
0.0,75.000,22.00,48.00,24778.308,24703.308,10.916,61.8,9.266e+02,4.703e-03,17.013,14.565,568.2,1.000e+05,0.009,79.649,63.2,9.929e+02,4.926e-03,0.0,4.119e-03,5.371e-03,4.466e-03,-5.0,13.31,583.1,5.87,-4.5,-16.4,9.0,-9.3,-260.8,0.0,-41.1,-11.0,-301.8,-11.0,40.0,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,1.0842e+24,3.189e+03,1.639e+00,2.607,1.0000,8.6467e+23,61.80,79.75,2.02,2.0282e+23,28.70,18.71,4.00,1.6744e+22,9.50,1.54,16.04,-0.099
0.0,76.000,22.00,48.00,24779.308,24703.308,10.915,63.2,8.800e+02,4.368e-03,19.408,13.707,574.2,1.000e+05,0.009,91.857,64.6,9.441e+02,4.581e-03,0.0,3.820e-03,4.995e-03,4.072e-03,-6.8,13.45,594.8,5.87,-4.6,-16.6,9.0,-11.1,-260.1,0.0,-53.3,-9.7,-313.4,-9.7,40.3,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,1.0080e+24,3.190e+03,1.637e+00,2.607,1.0000,8.0389e+23,61.80,79.75,2.02,1.8856e+23,28.70,18.71,4.00,1.5562e+22,9.50,1.54,16.04,-0.099
0.0,77.000,22.00,48.00,24780.308,24703.308,10.914,64.6,8.359e+02,4.059e-03,19.408,13.707,580.2,1.000e+05,0.008,92.857,66.0,8.977e+02,4.263e-03,0.0,3.545e-03,4.648e-03,3.938e-03,-3.0,13.59,589.0,5.87,-4.8,-16.8,9.0,-7.6,-259.4,0.0,-48.4,-18.2,-307.9,-18.2,40.6,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,9.3715e+23,3.190e+03,1.635e+00,2.607,1.0000,7.4738e+23,61.80,79.75,2.02,1.7531e+23,28.70,18.71,4.00,1.4463e+22,9.50,1.54,16.04,-0.099
0.0,78.000,22.00,48.00,24781.308,24703.308,10.913,66.0,7.939e+02,3.774e-03,19.408,13.707,586.1,1.000e+05,0.008,93.857,67.4,8.536e+02,3.968e-03,0.0,3.291e-03,4.327e-03,3.868e-03,2.5,13.74,579.0,5.87,-4.9,-17.1,9.1,-2.5,-258.8,0.0,-25.1,-22.0,-283.9,-22.0,41.0,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,8.7127e+23,3.190e+03,1.633e+00,2.607,1.0000,6.9484e+23,61.80,79.75,2.02,1.6299e+23,28.71,18.71,4.00,1.3441e+22,9.49,1.54,16.04,-0.099
0.0,79.000,22.00,48.00,24782.308,24703.308,10.912,67.3,7.540e+02,3.510e-03,19.408,13.707,591.9,1.000e+05,0.008,94.857,68.8,8.116e+02,3.696e-03,0.0,3.056e-03,4.031e-03,3.665e-03,4.4,13.88,579.3,5.87,-5.0,-17.3,9.1,-0.8,-258.1,0.0,-27.3,-21.2,-285.4,-21.2,41.3,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,8.1002e+23,3.190e+03,1.631e+00,2.607,1.0001,6.4599e+23,61.80,79.75,2.02,1.5153e+23,28.71,18.71,4.00,1.2492e+22,9.49,1.54,16.04,-0.099
0.0,80.000,22.00,48.00,24783.308,24703.308,10.911,68.7,7.161e+02,3.266e-03,19.408,13.707,597.7,1.000e+05,0.007,95.857,70.3,7.717e+02,3.443e-03,0.0,2.840e-03,3.756e-03,3.408e-03,4.3,14.02,585.1,5.87,-5.2,-17.5,9.1,-1.0,-257.4,0.0,-33.2,-20.1,-290.6,-20.1,41.6,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,7.5307e+23,3.190e+03,1.629e+00,2.607,1.0001,6.0058e+23,61.80,79.75,2.02,1.4088e+23,28.71,18.71,4.00,1.1610e+22,9.49,1.54,16.04,-0.099
0.0,81.000,22.00,48.00,24784.308,24703.308,10.910,70.6,6.838e+02,3.037e-03,21.637,14.029,605.2,1.000e+05,0.007,107.867,72.1,7.376e+02,3.206e-03,0.0,2.642e-03,3.492e-03,3.054e-03,0.6,14.00,603.5,5.87,-5.3,-17.6,8.9,-4.7,-256.8,0.0,-23.9,-14.6,-280.7,-14.6,41.9,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,7.0132e+23,3.190e+03,1.627e+00,2.606,1.0001,5.5931e+23,61.81,79.75,2.02,1.3120e+23,28.71,18.71,4.00,1.0808e+22,9.48,1.54,16.04,-0.099
0.0,82.000,22.00,48.00,24785.308,24703.308,10.909,72.4,6.529e+02,2.827e-03,21.637,14.029,612.6,1.000e+05,0.007,108.867,74.0,7.049e+02,2.988e-03,0.0,2.459e-03,3.249e-03,2.927e-03,3.5,13.98,602.0,5.87,-5.4,-17.7,8.7,-2.0,-256.1,0.0,-23.7,-7.8,-279.7,-7.8,42.2,25.0,305.67,-21.99,283.60,3.71,129.03,240.92,29.92,57996.0,6.5312e+23,3.190e+03,1.624e+00,2.606,1.0001,5.2088e+23,61.81,79.75,2.02,1.2218e+23,28.71,18.71,4.00,1.0061e+22,9.48,1.54,16.04,-0.099
